timestamp_utc,from_zone,to_zone,atc_mw,ntc_mw,scheduled_flow_mw,congestion_rent_eur_mwh,redispatch_volume_mw,curtailment_mw
2026-03-26T11:00:00Z,DE-LU,CZ,3018.0,3649.0,1775.0,0,0,0
2026-03-26T11:00:00Z,DE-LU,DK1,3145.0,4278.0,1479.0,0,0,0
2026-03-26T12:00:00Z,DE-LU,AT,1559.0,2296.0,-1580.0,0,0,0
2026-03-26T12:00:00Z,DE-LU,FR,1124.0,1896.0,883.0,0,0,0
2026-03-26T12:00:00Z,DE-LU,NL,3621.0,4267.0,-3038.0,0,0,0
2026-03-26T12:00:00Z,DE-LU,PL,1655.0,2698.0,1779.0,0,0,0
2026-03-26T12:00:00Z,DE-LU,CZ,1930.0,3191.0,-676.0,0,0,0
2026-03-26T12:00:00Z,DE-LU,DK1,459.0,1235.0,736.0,0.38,0,0
2026-03-26T13:00:00Z,DE-LU,AT,1211.0,2047.0,56.0,0,0,0
2026-03-26T13:00:00Z,DE-LU,FR,1022.0,2319.0,1620.0,0,0,0
2026-03-26T13:00:00Z,DE-LU,NL,1353.0,1464.0,5.0,0,0,15.0
2026-03-26T13:00:00Z,DE-LU,PL,3348.0,3924.0,42.0,0,0,0
2026-03-26T13:00:00Z,DE-LU,CZ,2392.0,2609.0,1970.0,0,0,0
2026-03-26T13:00:00Z,DE-LU,DK1,2606.0,3378.0,-2080.0,0,0,0
2026-03-26T14:00:00Z,DE-LU,AT,2033.0,4269.0,-980.0,0,0,0
2026-03-26T14:00:00Z,DE-LU,FR,1516.0,4401.0,-250.0,0,0,0
2026-03-26T14:00:00Z,DE-LU,NL,2770.0,3632.0,-1310.0,0,0,0
2026-03-26T14:00:00Z,DE-LU,PL,1417.0,3931.0,1680.0,0,0,0
2026-03-26T14:00:00Z,DE-LU,CZ,869.0,2503.0,1914.0,7.67,0,0
2026-03-26T14:00:00Z,DE-LU,DK1,1078.0,1919.0,1114.0,0,0,0
2026-03-26T15:00:00Z,DE-LU,AT,740.0,1457.0,324.0,0,0,0
2026-03-26T15:00:00Z,DE-LU,FR,564.0,1446.0,280.0,0,0,0
2026-03-26T15:00:00Z,DE-LU,NL,3303.0,3861.0,-956.0,0,0,0
2026-03-26T15:00:00Z,DE-LU,PL,1500.0,1860.0,1374.0,0,0,0
2026-03-26T15:00:00Z,DE-LU,CZ,1861.0,3698.0,362.0,0,0,0
2026-03-26T15:00:00Z,DE-LU,DK1,1454.0,3330.0,401.0,0,0,0
2026-03-26T16:00:00Z,DE-LU,AT,3912.0,4311.0,-1717.0,0,0,0
2026-03-26T16:00:00Z,DE-LU,FR,974.0,2813.0,1018.0,2.0,21.0,0
2026-03-26T16:00:00Z,DE-LU,NL,2585.0,4401.0,-866.0,0,0,0
2026-03-26T16:00:00Z,DE-LU,PL,1227.0,1580.0,-152.0,0,0,0
2026-03-26T16:00:00Z,DE-LU,CZ,1905.0,2764.0,-143.0,0,0,0
2026-03-26T16:00:00Z,DE-LU,DK1,1347.0,1449.0,-525.0,0,0,0
2026-03-26T17:00:00Z,DE-LU,AT,600.0,1263.0,519.0,0,0,0
2026-03-26T17:00:00Z,DE-LU,FR,668.0,907.0,528.0,0,0,0
2026-03-26T17:00:00Z,DE-LU,NL,942.0,2838.0,-752.0,0.54,0,0
2026-03-26T17:00:00Z,DE-LU,PL,467.0,835.0,-340.0,0,0,0
2026-03-26T17:00:00Z,DE-LU,CZ,1087.0,1437.0,-370.0,0,0,0
2026-03-26T17:00:00Z,DE-LU,DK1,2511.0,3540.0,-994.0,0,0,0
2026-03-26T18:00:00Z,DE-LU,AT,2697.0,2981.0,-1718.0,0,0,0
2026-03-26T18:00:00Z,DE-LU,FR,592.0,1355.0,-123.0,0,0,0
2026-03-26T18:00:00Z,DE-LU,NL,2078.0,3527.0,-2473.0,0,0,12.0
2026-03-26T18:00:00Z,DE-LU,PL,1233.0,3499.0,833.0,0,0,0
2026-03-26T18:00:00Z,DE-LU,CZ,2304.0,3737.0,-2416.0,0,0,0
2026-03-26T18:00:00Z,DE-LU,DK1,1238.0,1492.0,923.0,0,0,0
2026-03-26T19:00:00Z,DE-LU,AT,637.0,1118.0,-669.0,0,0,0
2026-03-26T19:00:00Z,DE-LU,FR,747.0,1835.0,488.0,0,0,0
2026-03-26T19:00:00Z,DE-LU,NL,1537.0,3291.0,2366.0,0,0,0
2026-03-26T19:00:00Z,DE-LU,PL,2874.0,3938.0,-148.0,0,0,9.0
2026-03-26T19:00:00Z,DE-LU,CZ,767.0,1745.0,1365.0,0,0,0
2026-03-26T19:00:00Z,DE-LU,DK1,1222.0,2172.0,-779.0,0,0,0
2026-03-26T20:00:00Z,DE-LU,AT,2360.0,2755.0,1715.0,0,0,0
2026-03-26T20:00:00Z,DE-LU,FR,1279.0,2850.0,1521.0,0,0,0
2026-03-26T20:00:00Z,DE-LU,NL,3283.0,3504.0,-716.0,0,0,0
2026-03-26T20:00:00Z,DE-LU,PL,1722.0,2024.0,-692.0,0,0,0
2026-03-26T20:00:00Z,DE-LU,CZ,2118.0,2678.0,-1429.0,0,0,0
2026-03-26T20:00:00Z,DE-LU,DK1,1618.0,3906.0,-1335.0,0,0,0
2026-03-26T21:00:00Z,DE-LU,AT,2141.0,2434.0,-1275.0,0,0,0
2026-03-26T21:00:00Z,DE-LU,FR,2332.0,3159.0,-1094.0,0,0,0
2026-03-26T21:00:00Z,DE-LU,NL,3540.0,4251.0,424.0,0,0,0
2026-03-26T21:00:00Z,DE-LU,PL,1284.0,2646.0,207.0,0,0,0
2026-03-26T21:00:00Z,DE-LU,CZ,1789.0,2732.0,-2022.0,0,0,0
2026-03-26T21:00:00Z,DE-LU,DK1,797.0,2101.0,1428.0,3.35,38.0,0
2026-03-26T22:00:00Z,DE-LU,AT,2643.0,3111.0,-1991.0,0,0,31.0
2026-03-26T22:00:00Z,DE-LU,FR,2257.0,4386.0,355.0,0,0,0
2026-03-26T22:00:00Z,DE-LU,NL,3161.0,4433.0,-2786.0,0,0,0
2026-03-26T22:00:00Z,DE-LU,PL,2159.0,2950.0,66.0,0,0,1.0
2026-03-26T22:00:00Z,DE-LU,CZ,1245.0,2794.0,1885.0,0,0,0
2026-03-26T22:00:00Z,DE-LU,DK1,936.0,1103.0,689.0,0,0,0
2026-03-26T23:00:00Z,DE-LU,AT,602.0,1069.0,-551.0,0,0,0
2026-03-26T23:00:00Z,DE-LU,FR,2456.0,3161.0,456.0,0,0,0
2026-03-26T23:00:00Z,DE-LU,NL,831.0,2322.0,113.0,0,0,0
2026-03-26T23:00:00Z,DE-LU,PL,2206.0,3690.0,-402.0,0,0,0
2026-03-26T23:00:00Z,DE-LU,CZ,708.0,1002.0,351.0,0,0,0
2026-03-26T23:00:00Z,DE-LU,DK1,1119.0,1372.0,540.0,0,0,0
2026-03-27T00:00:00Z,DE-LU,AT,2112.0,3814.0,-1879.0,0,0,0
2026-03-27T00:00:00Z,DE-LU,FR,2794.0,3173.0,-2383.0,0,0,0
2026-03-27T00:00:00Z,DE-LU,NL,1507.0,2544.0,662.0,0,0,69.0
2026-03-27T00:00:00Z,DE-LU,PL,1811.0,2706.0,1811.0,0,0,0
2026-03-27T00:00:00Z,DE-LU,CZ,2556.0,2814.0,-808.0,0,0,0
2026-03-27T00:00:00Z,DE-LU,DK1,964.0,1237.0,-236.0,0,0,0
2026-03-27T01:00:00Z,DE-LU,AT,3275.0,4410.0,141.0,0,0,0
2026-03-27T01:00:00Z,DE-LU,FR,2114.0,4244.0,1802.0,0,0,0
2026-03-27T01:00:00Z,DE-LU,NL,1368.0,1544.0,362.0,0,0,36.0
2026-03-27T01:00:00Z,DE-LU,PL,373.0,1172.0,-591.0,0.03,0,0
2026-03-27T01:00:00Z,DE-LU,CZ,3075.0,3527.0,-947.0,0,0,0
2026-03-27T01:00:00Z,DE-LU,DK1,2547.0,4391.0,2774.0,0,0,0
2026-03-27T02:00:00Z,DE-LU,AT,3694.0,4260.0,221.0,0,0,0
2026-03-27T02:00:00Z,DE-LU,FR,3562.0,3982.0,-672.0,0,0,0
2026-03-27T02:00:00Z,DE-LU,NL,1346.0,2300.0,-468.0,0,0,0
2026-03-27T02:00:00Z,DE-LU,PL,393.0,903.0,-568.0,0,0,25.0
2026-03-27T02:00:00Z,DE-LU,CZ,1456.0,1636.0,362.0,0,0,0
2026-03-27T02:00:00Z,DE-LU,DK1,1476.0,2951.0,596.0,0,0,0
2026-03-27T03:00:00Z,DE-LU,AT,1342.0,1807.0,-227.0,0,0,0
2026-03-27T03:00:00Z,DE-LU,FR,1971.0,3867.0,44.0,0,0,0
2026-03-27T03:00:00Z,DE-LU,NL,637.0,2041.0,-1255.0,15.66,0,0
2026-03-27T03:00:00Z,DE-LU,PL,1856.0,2207.0,-835.0,0,0,0
2026-03-27T03:00:00Z,DE-LU,CZ,2035.0,3305.0,555.0,0,0,0
2026-03-27T03:00:00Z,DE-LU,DK1,827.0,2241.0,-1584.0,0,0,0
2026-03-27T04:00:00Z,DE-LU,AT,3147.0,3380.0,1098.0,0,0,0
2026-03-27T04:00:00Z,DE-LU,FR,963.0,1473.0,32.0,0,0,0
2026-03-27T04:00:00Z,DE-LU,NL,1536.0,2962.0,-328.0,0,0,0
2026-03-27T04:00:00Z,DE-LU,PL,1930.0,4267.0,-2072.0,0,0,0
2026-03-27T04:00:00Z,DE-LU,CZ,1589.0,2260.0,1146.0,0,0,0
2026-03-27T04:00:00Z,DE-LU,DK1,1211.0,2243.0,-936.0,0,0,0
2026-03-27T05:00:00Z,DE-LU,AT,276.0,817.0,392.0,1.5,29.0,0
2026-03-27T05:00:00Z,DE-LU,FR,643.0,1682.0,787.0,7.29,39.0,0
2026-03-27T05:00:00Z,DE-LU,NL,3045.0,3271.0,-267.0,0,0,0
2026-03-27T05:00:00Z,DE-LU,PL,3036.0,3514.0,-285.0,0,0,0
2026-03-27T05:00:00Z,DE-LU,CZ,2230.0,3151.0,-530.0,0,0,0
2026-03-27T05:00:00Z,DE-LU,DK1,2518.0,2877.0,1135.0,0,0,0
2026-03-27T06:00:00Z,DE-LU,AT,1772.0,3632.0,-1174.0,0,0,0
2026-03-27T06:00:00Z,DE-LU,FR,1090.0,1822.0,-66.0,0,0,0
2026-03-27T06:00:00Z,DE-LU,NL,2161.0,3775.0,169.0,0,0,0
2026-03-27T06:00:00Z,DE-LU,PL,3617.0,3997.0,2202.0,0,0,0
2026-03-27T06:00:00Z,DE-LU,CZ,2610.0,4420.0,-2946.0,0,0,0
2026-03-27T06:00:00Z,DE-LU,DK1,871.0,2812.0,1532.0,0,0,0
2026-03-27T07:00:00Z,DE-LU,AT,1466.0,3123.0,2009.0,0,0,0
2026-03-27T07:00:00Z,DE-LU,FR,3267.0,3927.0,54.0,0,0,0
2026-03-27T07:00:00Z,DE-LU,NL,2923.0,3880.0,262.0,0,0,0
2026-03-27T07:00:00Z,DE-LU,PL,1736.0,3678.0,-1868.0,0,0,0
2026-03-27T07:00:00Z,DE-LU,CZ,1734.0,3778.0,1354.0,0,0,0
2026-03-27T07:00:00Z,DE-LU,DK1,2647.0,3383.0,1175.0,0,0,0
2026-03-27T08:00:00Z,DE-LU,AT,2109.0,2549.0,555.0,0,0,0
2026-03-27T08:00:00Z,DE-LU,FR,2024.0,3071.0,414.0,0,0,0
2026-03-27T08:00:00Z,DE-LU,NL,2228.0,3724.0,-2020.0,0,0,10.0
2026-03-27T08:00:00Z,DE-LU,PL,847.0,1473.0,-598.0,0,0,0
2026-03-27T08:00:00Z,DE-LU,CZ,968.0,2465.0,695.0,4.56,56.0,0
2026-03-27T08:00:00Z,DE-LU,DK1,2537.0,2710.0,859.0,0,0,0
2026-03-27T09:00:00Z,DE-LU,AT,397.0,1208.0,55.0,0,0,0
2026-03-27T09:00:00Z,DE-LU,FR,3757.0,4101.0,2744.0,0,0,0
2026-03-27T09:00:00Z,DE-LU,NL,2557.0,4482.0,-2057.0,0,0,0
2026-03-27T09:00:00Z,DE-LU,PL,1631.0,2581.0,82.0,0,0,0
2026-03-27T09:00:00Z,DE-LU,CZ,1672.0,3612.0,1622.0,0,0,0
2026-03-27T09:00:00Z,DE-LU,DK1,856.0,2411.0,-1533.0,0,0,0
2026-03-27T10:00:00Z,DE-LU,AT,1906.0,3499.0,-2051.0,0,0,0
2026-03-27T10:00:00Z,DE-LU,FR,2512.0,4359.0,1415.0,0,0,0
2026-03-27T10:00:00Z,DE-LU,NL,1191.0,1291.0,336.0,0,0,0
2026-03-27T10:00:00Z,DE-LU,PL,2550.0,3009.0,927.0,0,0,0
2026-03-27T10:00:00Z,DE-LU,CZ,1881.0,2713.0,1704.0,0,0,0
2026-03-27T10:00:00Z,DE-LU,DK1,765.0,2486.0,1380.0,4.4,0,0
2026-03-27T11:00:00Z,DE-LU,AT,588.0,1480.0,1057.0,8.7,0,0
2026-03-27T11:00:00Z,DE-LU,FR,1593.0,1751.0,1210.0,0,0,0
2026-03-27T11:00:00Z,DE-LU,NL,1205.0,3105.0,-1674.0,6.9,64.0,0
2026-03-27T11:00:00Z,DE-LU,PL,1150.0,1940.0,-85.0,0,0,0
2026-03-27T11:00:00Z,DE-LU,CZ,460.0,1532.0,242.0,0,0,0
2026-03-27T11:00:00Z,DE-LU,DK1,2392.0,2619.0,1780.0,0,0,0
2026-03-27T12:00:00Z,DE-LU,AT,555.0,1738.0,-1294.0,0,0,0
2026-03-27T12:00:00Z,DE-LU,FR,2820.0,2993.0,-2111.0,0,0,0
2026-03-27T12:00:00Z,DE-LU,NL,2595.0,4497.0,1631.0,0,0,0
2026-03-27T12:00:00Z,DE-LU,PL,1742.0,3123.0,2144.0,0,0,0
2026-03-27T12:00:00Z,DE-LU,CZ,632.0,801.0,-29.0,0,0,0
2026-03-27T12:00:00Z,DE-LU,DK1,1489.0,2447.0,-1610.0,0,0,0
2026-03-27T13:00:00Z,DE-LU,AT,1325.0,1820.0,-1291.0,0,0,0
2026-03-27T13:00:00Z,DE-LU,FR,1646.0,3869.0,2619.0,0,0,0
2026-03-27T13:00:00Z,DE-LU,NL,2846.0,3472.0,2653.0,0,0,0
2026-03-27T13:00:00Z,DE-LU,PL,651.0,1295.0,831.0,0,0,0
2026-03-27T13:00:00Z,DE-LU,CZ,1032.0,1813.0,28.0,0,0,0
2026-03-27T13:00:00Z,DE-LU,DK1,3344.0,3864.0,-2213.0,0,0,0
2026-03-27T14:00:00Z,DE-LU,AT,1404.0,4149.0,691.0,1.99,0,0
2026-03-27T14:00:00Z,DE-LU,FR,309.0,803.0,-460.0,5.48,0,0
2026-03-27T14:00:00Z,DE-LU,NL,1489.0,1615.0,921.0,0,0,0
2026-03-27T14:00:00Z,DE-LU,PL,930.0,1432.0,-113.0,0,0,0
2026-03-27T14:00:00Z,DE-LU,CZ,1163.0,1927.0,-417.0,0,0,0
2026-03-27T14:00:00Z,DE-LU,DK1,1449.0,3551.0,1788.0,0,0,0
2026-03-27T15:00:00Z,DE-LU,AT,2505.0,3017.0,1929.0,0,0,0
2026-03-27T15:00:00Z,DE-LU,FR,855.0,1508.0,-683.0,0,0,0
2026-03-27T15:00:00Z,DE-LU,NL,2751.0,3929.0,-2960.0,0,0,0
2026-03-27T15:00:00Z,DE-LU,PL,3120.0,3930.0,-2332.0,0,0,0
2026-03-27T15:00:00Z,DE-LU,CZ,2506.0,4003.0,1539.0,0,0,0
2026-03-27T15:00:00Z,DE-LU,DK1,1752.0,2270.0,857.0,0,0,0
2026-03-27T16:00:00Z,DE-LU,AT,2201.0,2333.0,-635.0,0,0,0
2026-03-27T16:00:00Z,DE-LU,FR,1226.0,2589.0,-319.0,0,0,0
2026-03-27T16:00:00Z,DE-LU,NL,1406.0,1783.0,146.0,0,0,0
2026-03-27T16:00:00Z,DE-LU,PL,2018.0,2141.0,-572.0,0,0,0
2026-03-27T16:00:00Z,DE-LU,CZ,1649.0,1939.0,1435.0,0,0,0
2026-03-27T16:00:00Z,DE-LU,DK1,454.0,1188.0,-462.0,4.37,0,0
2026-03-27T17:00:00Z,DE-LU,AT,2855.0,3153.0,-914.0,0,0,0
2026-03-27T17:00:00Z,DE-LU,FR,1782.0,2575.0,1507.0,0,0,0
2026-03-27T17:00:00Z,DE-LU,NL,1680.0,2256.0,-1732.0,0,0,0
2026-03-27T17:00:00Z,DE-LU,PL,861.0,1356.0,-210.0,0,0,0
2026-03-27T17:00:00Z,DE-LU,CZ,596.0,1646.0,-313.0,0,0,0
2026-03-27T17:00:00Z,DE-LU,DK1,1010.0,1904.0,1435.0,0,0,0
2026-03-27T18:00:00Z,DE-LU,AT,1711.0,2046.0,-1272.0,0,0,0
2026-03-27T18:00:00Z,DE-LU,FR,1527.0,3687.0,294.0,0,0,0
2026-03-27T18:00:00Z,DE-LU,NL,537.0,1488.0,-899.0,0,0,0
2026-03-27T18:00:00Z,DE-LU,PL,1149.0,1791.0,-502.0,0,0,0
2026-03-27T18:00:00Z,DE-LU,CZ,2319.0,3092.0,685.0,0,0,0
2026-03-27T18:00:00Z,DE-LU,DK1,1575.0,2254.0,-820.0,0,0,0
2026-03-27T19:00:00Z,DE-LU,AT,1246.0,1720.0,104.0,0,0,0
2026-03-27T19:00:00Z,DE-LU,FR,2545.0,3838.0,-2536.0,0,0,0
2026-03-27T19:00:00Z,DE-LU,NL,2310.0,2475.0,-1141.0,0,0,0
2026-03-27T19:00:00Z,DE-LU,PL,2465.0,3796.0,-1045.0,0,0,0
2026-03-27T19:00:00Z,DE-LU,CZ,739.0,1971.0,970.0,1.28,0,0
2026-03-27T19:00:00Z,DE-LU,DK1,4009.0,4226.0,-2439.0,0,0,0
2026-03-27T20:00:00Z,DE-LU,AT,1853.0,2040.0,-1393.0,0,0,0
2026-03-27T20:00:00Z,DE-LU,FR,1621.0,2137.0,-1301.0,0,0,0
2026-03-27T20:00:00Z,DE-LU,NL,659.0,1696.0,-1067.0,3.08,8.0,0
2026-03-27T20:00:00Z,DE-LU,PL,2069.0,3223.0,-1987.0,0,0,0
2026-03-27T20:00:00Z,DE-LU,CZ,1007.0,1594.0,-1062.0,0,0,0
2026-03-27T20:00:00Z,DE-LU,DK1,1268.0,1699.0,-849.0,0,0,0
2026-03-27T21:00:00Z,DE-LU,AT,1740.0,2081.0,-488.0,0,0,0
2026-03-27T21:00:00Z,DE-LU,FR,1624.0,1765.0,579.0,0,0,0
2026-03-27T21:00:00Z,DE-LU,NL,956.0,1316.0,-559.0,0,0,0
2026-03-27T21:00:00Z,DE-LU,PL,2073.0,3490.0,-2640.0,0,0,0
2026-03-27T21:00:00Z,DE-LU,CZ,1475.0,3452.0,-700.0,0,0,0
2026-03-27T21:00:00Z,DE-LU,DK1,3821.0,4074.0,467.0,0,0,0
2026-03-27T22:00:00Z,DE-LU,AT,959.0,2499.0,1490.0,0,0,0
2026-03-27T22:00:00Z,DE-LU,FR,2661.0,3820.0,-940.0,0,0,0
2026-03-27T22:00:00Z,DE-LU,NL,1719.0,2161.0,-506.0,0,0,0
2026-03-27T22:00:00Z,DE-LU,PL,3266.0,4435.0,-3488.0,0,0,0
2026-03-27T22:00:00Z,DE-LU,CZ,702.0,1837.0,512.0,4.56,0,0
2026-03-27T22:00:00Z,DE-LU,DK1,1196.0,3850.0,-587.0,0,0,0
2026-03-27T23:00:00Z,DE-LU,AT,2008.0,2538.0,-1083.0,0,0,0
2026-03-27T23:00:00Z,DE-LU,FR,1585.0,4258.0,1153.0,0,0,0
2026-03-27T23:00:00Z,DE-LU,NL,1243.0,3853.0,-1384.0,0,0,0
2026-03-27T23:00:00Z,DE-LU,PL,1795.0,1966.0,-1190.0,0,0,0
2026-03-27T23:00:00Z,DE-LU,CZ,573.0,1552.0,-100.0,0,0,0
2026-03-27T23:00:00Z,DE-LU,DK1,503.0,1602.0,1203.0,4.52,0,0
2026-03-28T00:00:00Z,DE-LU,AT,1327.0,2956.0,2107.0,0,0,0
2026-03-28T00:00:00Z,DE-LU,FR,1711.0,2815.0,-1860.0,0,0,0
2026-03-28T00:00:00Z,DE-LU,NL,1055.0,1913.0,-284.0,0,0,0
2026-03-28T00:00:00Z,DE-LU,PL,2948.0,3968.0,860.0,0,0,0
2026-03-28T00:00:00Z,DE-LU,CZ,1421.0,2880.0,-717.0,0,0,0
2026-03-28T00:00:00Z,DE-LU,DK1,2146.0,3767.0,1404.0,0,0,0
2026-03-28T01:00:00Z,DE-LU,AT,413.0,824.0,53.0,0,0,0
2026-03-28T01:00:00Z,DE-LU,FR,1086.0,2450.0,-483.0,0,0,0
2026-03-28T01:00:00Z,DE-LU,NL,2235.0,3974.0,495.0,0,0,0
2026-03-28T01:00:00Z,DE-LU,PL,1630.0,2632.0,616.0,0,0,0
2026-03-28T01:00:00Z,DE-LU,CZ,933.0,2841.0,2073.0,0,0,0
2026-03-28T01:00:00Z,DE-LU,DK1,3613.0,4168.0,-2232.0,0,0,0
2026-03-28T02:00:00Z,DE-LU,AT,541.0,1399.0,-657.0,10.52,0,0
2026-03-28T02:00:00Z,DE-LU,FR,1335.0,2067.0,-885.0,0,0,0
2026-03-28T02:00:00Z,DE-LU,NL,974.0,1896.0,610.0,0,0,0
2026-03-28T02:00:00Z,DE-LU,PL,1736.0,4305.0,-793.0,0,0,0
2026-03-28T02:00:00Z,DE-LU,CZ,2845.0,3618.0,1583.0,0,0,0
2026-03-28T02:00:00Z,DE-LU,DK1,847.0,1924.0,-645.0,0,0,0
2026-03-28T03:00:00Z,DE-LU,AT,828.0,913.0,-71.0,0,0,0
2026-03-28T03:00:00Z,DE-LU,FR,2234.0,2815.0,-119.0,0,0,0
2026-03-28T03:00:00Z,DE-LU,NL,2218.0,3150.0,-2459.0,0,0,0
2026-03-28T03:00:00Z,DE-LU,PL,2359.0,3887.0,1541.0,0,0,0
2026-03-28T03:00:00Z,DE-LU,CZ,623.0,2071.0,-1601.0,6.9,144.0,0
2026-03-28T03:00:00Z,DE-LU,DK1,1631.0,4416.0,-2125.0,3.43,65.0,0
2026-03-28T04:00:00Z,DE-LU,AT,849.0,2188.0,-582.0,2.95,0,0
2026-03-28T04:00:00Z,DE-LU,FR,1755.0,3024.0,-1744.0,0,0,0
2026-03-28T04:00:00Z,DE-LU,NL,1034.0,1486.0,635.0,0,0,0
2026-03-28T04:00:00Z,DE-LU,PL,1562.0,2985.0,1237.0,0,0,0
2026-03-28T04:00:00Z,DE-LU,CZ,1201.0,1540.0,-133.0,0,0,0
2026-03-28T04:00:00Z,DE-LU,DK1,2445.0,4186.0,1823.0,0,0,0
2026-03-28T05:00:00Z,DE-LU,AT,769.0,1362.0,477.0,0,0,0
2026-03-28T05:00:00Z,DE-LU,FR,1872.0,3716.0,-2786.0,0,0,0
2026-03-28T05:00:00Z,DE-LU,NL,1114.0,1551.0,690.0,0,0,0
2026-03-28T05:00:00Z,DE-LU,PL,765.0,2286.0,845.0,7.46,0,0
2026-03-28T05:00:00Z,DE-LU,CZ,3139.0,3584.0,-973.0,0,0,2.0
2026-03-28T05:00:00Z,DE-LU,DK1,1426.0,2568.0,-1696.0,0,0,0
2026-03-28T06:00:00Z,DE-LU,AT,3769.0,4381.0,-1635.0,0,0,0
2026-03-28T06:00:00Z,DE-LU,FR,2851.0,3637.0,-2809.0,0,0,0
2026-03-28T06:00:00Z,DE-LU,NL,2496.0,3027.0,707.0,0,0,0
2026-03-28T06:00:00Z,DE-LU,PL,2616.0,3374.0,-1560.0,0,0,0
2026-03-28T06:00:00Z,DE-LU,CZ,1587.0,2433.0,-1281.0,0,0,0
2026-03-28T06:00:00Z,DE-LU,DK1,820.0,1360.0,-1071.0,0,0,0
2026-03-28T07:00:00Z,DE-LU,AT,3943.0,4419.0,-2760.0,0,0,0
2026-03-28T07:00:00Z,DE-LU,FR,4158.0,4437.0,3000.0,0,0,0
2026-03-28T07:00:00Z,DE-LU,NL,1655.0,2580.0,-1889.0,0,0,0
2026-03-28T07:00:00Z,DE-LU,PL,1544.0,2415.0,249.0,0,0,0
2026-03-28T07:00:00Z,DE-LU,CZ,343.0,1091.0,-692.0,0,0,0
2026-03-28T07:00:00Z,DE-LU,DK1,947.0,1168.0,32.0,0,0,0
2026-03-28T08:00:00Z,DE-LU,AT,1309.0,2598.0,-1472.0,0,0,1.0
2026-03-28T08:00:00Z,DE-LU,FR,1726.0,3061.0,495.0,0,0,0
2026-03-28T08:00:00Z,DE-LU,NL,1118.0,2240.0,1290.0,0,0,0
2026-03-28T08:00:00Z,DE-LU,PL,1372.0,4282.0,2568.0,2.68,27.0,0
2026-03-28T08:00:00Z,DE-LU,CZ,2229.0,3770.0,-864.0,0,0,0
2026-03-28T08:00:00Z,DE-LU,DK1,2818.0,3274.0,2375.0,0,0,0
2026-03-28T09:00:00Z,DE-LU,AT,1161.0,1914.0,-910.0,0,0,27.0
2026-03-28T09:00:00Z,DE-LU,FR,940.0,1060.0,-576.0,0,0,0
2026-03-28T09:00:00Z,DE-LU,NL,2560.0,4040.0,-556.0,0,0,0
2026-03-28T09:00:00Z,DE-LU,PL,850.0,2816.0,554.0,0.52,0,0
2026-03-28T09:00:00Z,DE-LU,CZ,2331.0,2804.0,1677.0,0,0,0
2026-03-28T09:00:00Z,DE-LU,DK1,2604.0,3263.0,2308.0,0,0,0
2026-03-28T10:00:00Z,DE-LU,AT,1494.0,3608.0,-1580.0,0,0,0
2026-03-28T10:00:00Z,DE-LU,FR,637.0,1243.0,-927.0,0,0,0
2026-03-28T10:00:00Z,DE-LU,NL,1384.0,1706.0,59.0,0,0,0
2026-03-28T10:00:00Z,DE-LU,PL,1905.0,2318.0,491.0,0,0,0
2026-03-28T10:00:00Z,DE-LU,CZ,1314.0,3578.0,1146.0,0,0,0
2026-03-28T10:00:00Z,DE-LU,DK1,1701.0,1815.0,1268.0,0,0,0
2026-03-28T11:00:00Z,DE-LU,AT,533.0,981.0,-374.0,0,0,0
2026-03-28T11:00:00Z,DE-LU,FR,991.0,1124.0,-370.0,0,0,0
2026-03-28T11:00:00Z,DE-LU,NL,617.0,1915.0,476.0,0.36,1.0,0
2026-03-28T11:00:00Z,DE-LU,PL,1469.0,2459.0,1010.0,0,0,0
2026-03-28T11:00:00Z,DE-LU,CZ,333.0,836.0,-400.0,4.02,88.0,0
2026-03-28T11:00:00Z,DE-LU,DK1,1322.0,1626.0,-1034.0,0,0,0
2026-03-28T12:00:00Z,DE-LU,AT,777.0,2476.0,819.0,3.86,0,0
2026-03-28T12:00:00Z,DE-LU,FR,1052.0,2284.0,1178.0,0,0,0
2026-03-28T12:00:00Z,DE-LU,NL,616.0,1684.0,656.0,0,0,0
2026-03-28T12:00:00Z,DE-LU,PL,4059.0,4300.0,308.0,0,0,0
2026-03-28T12:00:00Z,DE-LU,CZ,2209.0,2425.0,-624.0,0,0,0
2026-03-28T12:00:00Z,DE-LU,DK1,1830.0,3156.0,2304.0,0,0,0
2026-03-28T13:00:00Z,DE-LU,AT,3412.0,4477.0,-2375.0,0,0,0
2026-03-28T13:00:00Z,DE-LU,FR,2410.0,2824.0,66.0,0,0,0
2026-03-28T13:00:00Z,DE-LU,NL,849.0,898.0,-589.0,0,0,0
2026-03-28T13:00:00Z,DE-LU,PL,1076.0,1163.0,566.0,0,0,0
2026-03-28T13:00:00Z,DE-LU,CZ,1845.0,4026.0,2386.0,0,0,0
2026-03-28T13:00:00Z,DE-LU,DK1,1356.0,3286.0,-102.0,0,0,0
2026-03-28T14:00:00Z,DE-LU,AT,423.0,813.0,265.0,0,0,0
2026-03-28T14:00:00Z,DE-LU,FR,2056.0,3729.0,-2466.0,0,0,0
2026-03-28T14:00:00Z,DE-LU,NL,1575.0,2067.0,-248.0,0,0,0
2026-03-28T14:00:00Z,DE-LU,PL,1747.0,2474.0,-1609.0,0,0,0
