timestamp_utc,imbalance_price_long_eur_mwh,imbalance_price_short_eur_mwh,system_balance_mw,regulation_state,activated_reserves_mw,reserve_type
2026-03-25T01:15:00Z,68.14,74.07,-89.0,BALANCED,0,
2026-03-25T01:30:00Z,69.94,75.42,-88.0,BALANCED,0,
2026-03-25T01:45:00Z,68.7,79.98,57.0,BALANCED,0,
2026-03-25T02:00:00Z,67.15,113.31,170.0,SHORT,67.0,RR
2026-03-25T02:15:00Z,64.28,80.23,-113.0,LONG,83.0,mFRR
2026-03-25T02:30:00Z,67.52,101.39,218.0,SHORT,115.0,RR
2026-03-25T02:45:00Z,69.99,73.06,63.0,BALANCED,0,
2026-03-25T03:00:00Z,62.68,133.99,589.0,SHORT,192.0,aFRR
2026-03-25T03:15:00Z,43.4,75.84,-105.0,LONG,37.0,aFRR
2026-03-25T03:30:00Z,11.06,83.03,-536.0,LONG,213.0,mFRR
2026-03-25T03:45:00Z,64.8,76.22,19.0,BALANCED,0,
2026-03-25T04:00:00Z,43.08,79.47,-131.0,LONG,79.0,mFRR
2026-03-25T04:15:00Z,65.63,121.25,347.0,SHORT,247.0,RR
2026-03-25T04:30:00Z,36.71,77.11,-136.0,LONG,92.0,RR
2026-03-25T04:45:00Z,64.93,77.01,72.0,BALANCED,0,
2026-03-25T05:00:00Z,63.11,115.88,273.0,SHORT,152.0,RR
2026-03-25T05:15:00Z,61.87,74.62,-163.0,LONG,114.0,RR
2026-03-25T05:30:00Z,64.37,108.92,124.0,SHORT,76.0,aFRR
2026-03-25T05:45:00Z,60.28,77.38,-181.0,LONG,74.0,aFRR
2026-03-25T06:00:00Z,53.79,78.86,-324.0,LONG,176.0,aFRR
2026-03-25T06:15:00Z,66.84,97.91,109.0,SHORT,49.0,aFRR
2026-03-25T06:30:00Z,67.2,112.09,321.0,SHORT,125.0,mFRR
2026-03-25T06:45:00Z,69.51,77.31,-42.0,BALANCED,0,
2026-03-25T07:00:00Z,61.96,97.98,353.0,SHORT,222.0,aFRR
2026-03-25T07:15:00Z,65.59,100.76,277.0,SHORT,184.0,mFRR
2026-03-25T07:30:00Z,16.87,74.66,-384.0,LONG,258.0,aFRR
2026-03-25T07:45:00Z,51.53,77.58,-168.0,LONG,132.0,RR
2026-03-25T08:00:00Z,70.4,136.86,372.0,SHORT,180.0,mFRR
2026-03-25T08:15:00Z,67.25,135.16,226.0,SHORT,132.0,mFRR
2026-03-25T08:30:00Z,71.26,73.69,-62.0,BALANCED,0,
2026-03-25T08:45:00Z,28.45,78.3,-405.0,LONG,193.0,aFRR
2026-03-25T09:00:00Z,69.43,148.48,588.0,SHORT,273.0,mFRR
2026-03-25T09:15:00Z,70.78,73.39,-1.0,BALANCED,0,
2026-03-25T09:30:00Z,71.86,129.63,355.0,SHORT,125.0,aFRR
2026-03-25T09:45:00Z,38.57,72.37,-190.0,LONG,119.0,RR
2026-03-25T10:00:00Z,47.94,74.81,-192.0,LONG,146.0,aFRR
2026-03-25T10:15:00Z,68.47,98.13,151.0,SHORT,114.0,aFRR
2026-03-25T10:30:00Z,-8.46,76.49,-636.0,LONG,235.0,aFRR
2026-03-25T10:45:00Z,68.28,78.66,-15.0,BALANCED,0,
2026-03-25T11:00:00Z,71.04,77.13,-65.0,BALANCED,0,
2026-03-25T11:15:00Z,33.27,81.96,-140.0,LONG,98.0,RR
2026-03-25T11:30:00Z,37.58,77.91,-288.0,LONG,179.0,aFRR
2026-03-25T11:45:00Z,26.1,77.95,-330.0,LONG,231.0,aFRR
2026-03-25T12:00:00Z,69.95,76.88,-34.0,BALANCED,0,
2026-03-25T12:15:00Z,33.51,78.29,-229.0,LONG,147.0,RR
2026-03-25T12:30:00Z,66.82,131.32,322.0,SHORT,105.0,aFRR
2026-03-25T12:45:00Z,67.2,75.79,50.0,BALANCED,0,
2026-03-25T13:00:00Z,71.29,74.1,47.0,BALANCED,0,
2026-03-25T13:15:00Z,43.21,75.28,-146.0,LONG,100.0,RR
2026-03-25T13:30:00Z,70.8,71.65,-32.0,BALANCED,0,
2026-03-25T13:45:00Z,68.32,73.73,-58.0,BALANCED,0,
2026-03-25T14:00:00Z,29.83,75.52,-216.0,LONG,139.0,mFRR
2026-03-25T14:15:00Z,69.54,72.55,59.0,BALANCED,0,
2026-03-25T14:30:00Z,72.08,71.75,53.0,BALANCED,0,
2026-03-25T14:45:00Z,68.15,134.89,130.0,SHORT,55.0,aFRR
2026-03-25T15:00:00Z,16.48,77.44,-433.0,LONG,211.0,aFRR
2026-03-25T15:15:00Z,66.16,127.42,345.0,SHORT,115.0,RR
2026-03-25T15:30:00Z,71.39,112.14,256.0,SHORT,80.0,aFRR
2026-03-25T15:45:00Z,15.03,74.26,-508.0,LONG,342.0,aFRR
2026-03-25T16:00:00Z,38.43,72.08,-270.0,LONG,199.0,RR
2026-03-25T16:15:00Z,48.75,76.3,-118.0,LONG,92.0,aFRR
2026-03-25T16:30:00Z,15.17,76.68,-480.0,LONG,175.0,RR
2026-03-25T16:45:00Z,53.31,75.43,-140.0,LONG,96.0,RR
2026-03-25T17:00:00Z,64.13,129.99,530.0,SHORT,243.0,mFRR
2026-03-25T17:15:00Z,66.87,137.01,191.0,SHORT,118.0,mFRR
2026-03-25T17:30:00Z,67.61,114.37,200.0,SHORT,96.0,aFRR
2026-03-25T17:45:00Z,-12.49,77.19,-745.0,LONG,297.0,RR
2026-03-25T18:00:00Z,24.69,72.92,-384.0,LONG,191.0,RR
2026-03-25T18:15:00Z,69.09,75.11,46.0,BALANCED,0,
2026-03-25T18:30:00Z,70.59,109.05,189.0,SHORT,147.0,aFRR
2026-03-25T18:45:00Z,64.94,145.95,516.0,SHORT,267.0,aFRR
2026-03-25T19:00:00Z,43.95,76.71,-136.0,LONG,104.0,RR
2026-03-25T19:15:00Z,19.46,79.67,-405.0,LONG,134.0,mFRR
2026-03-25T19:30:00Z,74.4,137.85,320.0,SHORT,96.0,mFRR
2026-03-25T19:45:00Z,30.33,75.5,-352.0,LONG,168.0,aFRR
2026-03-25T20:00:00Z,48.93,75.7,-157.0,LONG,80.0,RR
2026-03-25T20:15:00Z,41.79,80.14,-252.0,LONG,91.0,aFRR
2026-03-25T20:30:00Z,37.54,75.14,-209.0,LONG,134.0,aFRR
2026-03-25T20:45:00Z,35.67,77.86,-134.0,LONG,84.0,RR
2026-03-25T21:00:00Z,19.04,74.92,-333.0,LONG,257.0,aFRR
2026-03-25T21:15:00Z,64.85,132.29,569.0,SHORT,261.0,RR
2026-03-25T21:30:00Z,54.7,72.17,-150.0,LONG,76.0,aFRR
2026-03-25T21:45:00Z,68.74,127.5,374.0,SHORT,261.0,mFRR
2026-03-25T22:00:00Z,5.99,77.08,-499.0,LONG,188.0,RR
2026-03-25T22:15:00Z,68.77,73.44,49.0,BALANCED,0,
2026-03-25T22:30:00Z,39.99,79.21,-266.0,LONG,111.0,aFRR
2026-03-25T22:45:00Z,20.19,77.04,-365.0,LONG,197.0,RR
2026-03-25T23:00:00Z,-28.08,75.54,-761.0,LONG,469.0,mFRR
2026-03-25T23:15:00Z,61.9,122.28,318.0,SHORT,206.0,aFRR
2026-03-25T23:30:00Z,32.99,78.1,-222.0,LONG,141.0,RR
2026-03-25T23:45:00Z,46.87,72.76,-286.0,LONG,155.0,mFRR
2026-03-26T00:00:00Z,52.53,77.68,-101.0,LONG,59.0,aFRR
2026-03-26T00:15:00Z,67.02,152.49,348.0,SHORT,246.0,mFRR
2026-03-26T00:30:00Z,33.51,78.3,-203.0,LONG,94.0,RR
2026-03-26T00:45:00Z,24.46,72.0,-422.0,LONG,248.0,RR
2026-03-26T01:00:00Z,68.26,135.84,190.0,SHORT,89.0,mFRR
2026-03-26T01:15:00Z,47.66,72.34,-156.0,LONG,75.0,aFRR
2026-03-26T01:30:00Z,69.87,121.07,209.0,SHORT,139.0,RR
2026-03-26T01:45:00Z,39.24,78.11,-222.0,LONG,107.0,mFRR
2026-03-26T02:00:00Z,40.52,80.46,-260.0,LONG,90.0,aFRR
2026-03-26T02:15:00Z,69.24,74.6,24.0,BALANCED,0,
2026-03-26T02:30:00Z,66.59,111.8,133.0,SHORT,74.0,RR
2026-03-26T02:45:00Z,65.34,98.09,108.0,SHORT,65.0,mFRR
2026-03-26T03:00:00Z,35.89,74.86,-311.0,LONG,236.0,mFRR
2026-03-26T03:15:00Z,18.24,78.71,-304.0,LONG,102.0,aFRR
2026-03-26T03:30:00Z,68.29,75.18,-46.0,BALANCED,0,
2026-03-26T03:45:00Z,63.84,120.5,137.0,SHORT,46.0,mFRR
2026-03-26T04:00:00Z,69.25,91.16,190.0,SHORT,88.0,mFRR
2026-03-26T04:15:00Z,65.47,88.59,134.0,SHORT,42.0,mFRR
2026-03-26T04:30:00Z,72.83,150.62,749.0,SHORT,245.0,aFRR
2026-03-26T04:45:00Z,65.45,99.56,129.0,SHORT,77.0,aFRR
2026-03-26T05:00:00Z,68.79,101.18,116.0,SHORT,53.0,aFRR
2026-03-26T05:15:00Z,5.17,74.74,-573.0,LONG,427.0,RR
2026-03-26T05:30:00Z,34.22,75.95,-200.0,LONG,105.0,aFRR
2026-03-26T05:45:00Z,65.09,118.2,183.0,SHORT,100.0,aFRR
2026-03-26T06:00:00Z,62.88,122.61,189.0,SHORT,90.0,mFRR
2026-03-26T06:15:00Z,61.14,101.15,147.0,SHORT,115.0,aFRR
2026-03-26T06:30:00Z,29.56,78.08,-238.0,LONG,118.0,mFRR
2026-03-26T06:45:00Z,71.28,75.71,-11.0,BALANCED,0,
2026-03-26T07:00:00Z,68.76,77.42,-4.0,BALANCED,0,
2026-03-26T07:15:00Z,65.14,130.24,119.0,SHORT,70.0,aFRR
2026-03-26T07:30:00Z,70.49,74.79,-80.0,BALANCED,0,
2026-03-26T07:45:00Z,71.1,72.83,89.0,BALANCED,0,
2026-03-26T08:00:00Z,25.66,77.2,-316.0,LONG,240.0,aFRR
2026-03-26T08:15:00Z,32.13,76.2,-301.0,LONG,126.0,aFRR
2026-03-26T08:30:00Z,37.84,72.31,-331.0,LONG,242.0,RR
2026-03-26T08:45:00Z,70.32,73.82,-54.0,BALANCED,0,
2026-03-26T09:00:00Z,71.09,112.01,324.0,SHORT,233.0,mFRR
2026-03-26T09:15:00Z,59.44,72.62,-115.0,LONG,51.0,RR
2026-03-26T09:30:00Z,67.75,77.4,-76.0,BALANCED,0,
2026-03-26T09:45:00Z,66.48,102.81,184.0,SHORT,110.0,aFRR
2026-03-26T10:00:00Z,67.92,74.83,25.0,BALANCED,0,
2026-03-26T10:15:00Z,31.58,76.04,-350.0,LONG,188.0,mFRR
2026-03-26T10:30:00Z,65.05,146.5,453.0,SHORT,249.0,RR
2026-03-26T10:45:00Z,44.62,76.06,-290.0,LONG,212.0,aFRR
2026-03-26T11:00:00Z,64.3,125.73,343.0,SHORT,104.0,mFRR
2026-03-26T11:15:00Z,69.64,78.61,-5.0,BALANCED,0,
2026-03-26T11:30:00Z,68.55,71.87,-85.0,BALANCED,0,
2026-03-26T11:45:00Z,40.99,78.91,-218.0,LONG,68.0,RR
2026-03-26T12:00:00Z,50.06,79.37,-101.0,LONG,55.0,mFRR
2026-03-26T12:15:00Z,68.22,105.91,116.0,SHORT,46.0,RR
2026-03-26T12:30:00Z,67.26,133.25,300.0,SHORT,217.0,aFRR
2026-03-26T12:45:00Z,69.48,71.86,20.0,BALANCED,0,
2026-03-26T13:00:00Z,69.77,75.73,-2.0,BALANCED,0,
2026-03-26T13:15:00Z,24.22,73.88,-418.0,LONG,126.0,aFRR
2026-03-26T13:30:00Z,70.86,78.28,-3.0,BALANCED,0,
2026-03-26T13:45:00Z,19.99,75.57,-348.0,LONG,265.0,aFRR
2026-03-26T14:00:00Z,64.91,177.03,604.0,SHORT,181.0,mFRR
2026-03-26T14:15:00Z,42.55,72.38,-139.0,LONG,62.0,mFRR
2026-03-26T14:30:00Z,66.69,118.04,300.0,SHORT,216.0,mFRR
2026-03-26T14:45:00Z,20.38,76.44,-307.0,LONG,188.0,aFRR
2026-03-26T15:00:00Z,65.15,104.85,287.0,SHORT,142.0,mFRR
2026-03-26T15:15:00Z,70.79,165.84,735.0,SHORT,430.0,mFRR
2026-03-26T15:30:00Z,66.47,169.73,720.0,SHORT,473.0,RR
2026-03-26T15:45:00Z,64.81,137.79,391.0,SHORT,280.0,aFRR
2026-03-26T16:00:00Z,68.38,73.68,78.0,BALANCED,0,
2026-03-26T16:15:00Z,46.0,80.5,-180.0,LONG,104.0,mFRR
2026-03-26T16:30:00Z,64.9,139.22,472.0,SHORT,361.0,aFRR
2026-03-26T16:45:00Z,69.84,76.73,17.0,BALANCED,0,
2026-03-26T17:00:00Z,70.55,73.78,59.0,BALANCED,0,
2026-03-26T17:15:00Z,68.46,74.06,-92.0,BALANCED,0,
2026-03-26T17:30:00Z,69.12,131.37,252.0,SHORT,195.0,mFRR
2026-03-26T17:45:00Z,69.2,169.96,526.0,SHORT,222.0,mFRR
2026-03-26T18:00:00Z,68.13,76.3,-70.0,BALANCED,0,
2026-03-26T18:15:00Z,69.06,98.05,228.0,SHORT,159.0,RR
2026-03-26T18:30:00Z,68.32,77.48,16.0,BALANCED,0,
2026-03-26T18:45:00Z,36.26,82.9,-237.0,LONG,89.0,mFRR
2026-03-26T19:00:00Z,43.17,74.13,-265.0,LONG,141.0,aFRR
2026-03-26T19:15:00Z,-16.15,78.4,-808.0,LONG,458.0,aFRR
2026-03-26T19:30:00Z,65.77,132.29,368.0,SHORT,294.0,mFRR
2026-03-26T19:45:00Z,14.7,76.47,-422.0,LONG,309.0,aFRR
2026-03-26T20:00:00Z,54.82,78.33,-256.0,LONG,168.0,RR
2026-03-26T20:15:00Z,18.84,79.48,-446.0,LONG,324.0,mFRR
2026-03-26T20:30:00Z,13.4,77.74,-378.0,LONG,198.0,RR
2026-03-26T20:45:00Z,66.88,112.34,194.0,SHORT,94.0,mFRR
2026-03-26T21:00:00Z,73.94,77.71,-63.0,BALANCED,0,
2026-03-26T21:15:00Z,61.64,104.18,243.0,SHORT,115.0,aFRR
2026-03-26T21:30:00Z,64.86,124.85,204.0,SHORT,84.0,aFRR
2026-03-26T21:45:00Z,67.5,113.38,191.0,SHORT,72.0,aFRR
2026-03-26T22:00:00Z,42.77,76.88,-187.0,LONG,130.0,mFRR
2026-03-26T22:15:00Z,31.34,73.46,-313.0,LONG,177.0,mFRR
2026-03-26T22:30:00Z,65.02,138.99,314.0,SHORT,240.0,mFRR
2026-03-26T22:45:00Z,29.47,76.15,-381.0,LONG,245.0,mFRR
2026-03-26T23:00:00Z,58.35,113.15,173.0,SHORT,100.0,aFRR
2026-03-26T23:15:00Z,17.34,74.23,-613.0,LONG,187.0,RR
2026-03-26T23:30:00Z,37.87,73.6,-263.0,LONG,79.0,mFRR
2026-03-26T23:45:00Z,66.21,164.29,882.0,SHORT,620.0,RR
2026-03-27T00:00:00Z,37.56,77.33,-317.0,LONG,251.0,RR
2026-03-27T00:15:00Z,71.02,145.78,467.0,SHORT,192.0,mFRR
2026-03-27T00:30:00Z,37.47,75.92,-198.0,LONG,127.0,mFRR
2026-03-27T00:45:00Z,18.19,79.84,-350.0,LONG,229.0,aFRR
2026-03-27T01:00:00Z,67.3,148.07,487.0,SHORT,316.0,mFRR
2026-03-27T01:15:00Z,67.06,113.43,228.0,SHORT,169.0,aFRR
2026-03-27T01:30:00Z,55.36,74.74,-169.0,LONG,78.0,mFRR
2026-03-27T01:45:00Z,8.66,78.6,-439.0,LONG,211.0,aFRR
2026-03-27T02:00:00Z,72.54,75.95,-26.0,BALANCED,0,
2026-03-27T02:15:00Z,64.01,112.17,525.0,SHORT,310.0,aFRR
2026-03-27T02:30:00Z,72.02,188.62,755.0,SHORT,528.0,RR
2026-03-27T02:45:00Z,70.04,75.92,60.0,BALANCED,0,
2026-03-27T03:00:00Z,6.67,83.54,-593.0,LONG,379.0,RR
2026-03-27T03:15:00Z,68.48,76.04,79.0,BALANCED,0,
2026-03-27T03:30:00Z,12.04,75.52,-405.0,LONG,308.0,mFRR
2026-03-27T03:45:00Z,64.16,126.58,213.0,SHORT,97.0,mFRR
2026-03-27T04:00:00Z,20.7,80.14,-368.0,LONG,201.0,aFRR
2026-03-27T04:15:00Z,66.34,78.28,-36.0,BALANCED,0,
2026-03-27T04:30:00Z,38.03,73.6,-221.0,LONG,154.0,RR
2026-03-27T04:45:00Z,34.84,84.92,-296.0,LONG,135.0,RR
2026-03-27T05:00:00Z,69.79,115.33,105.0,SHORT,38.0,mFRR
2026-03-27T05:15:00Z,68.31,76.23,38.0,BALANCED,0,
2026-03-27T05:30:00Z,69.2,72.1,-28.0,BALANCED,0,
2026-03-27T05:45:00Z,69.97,73.84,44.0,BALANCED,0,
2026-03-27T06:00:00Z,53.15,80.45,-129.0,LONG,102.0,aFRR
2026-03-27T06:15:00Z,69.2,76.7,62.0,BALANCED,0,
2026-03-27T06:30:00Z,23.75,74.73,-313.0,LONG,200.0,mFRR
2026-03-27T06:45:00Z,44.05,77.94,-265.0,LONG,86.0,aFRR
2026-03-27T07:00:00Z,69.99,73.11,-64.0,BALANCED,0,
2026-03-27T07:15:00Z,44.78,81.9,-176.0,LONG,135.0,RR
2026-03-27T07:30:00Z,69.77,74.67,62.0,BALANCED,0,
2026-03-27T07:45:00Z,62.25,147.8,351.0,SHORT,109.0,aFRR
2026-03-27T08:00:00Z,68.67,76.13,-87.0,BALANCED,0,
2026-03-27T08:15:00Z,69.18,72.13,-83.0,BALANCED,0,
2026-03-27T08:30:00Z,66.57,145.57,380.0,SHORT,271.0,mFRR
2026-03-27T08:45:00Z,36.14,83.06,-304.0,LONG,179.0,mFRR
2026-03-27T09:00:00Z,65.91,77.11,68.0,BALANCED,0,
2026-03-27T09:15:00Z,68.93,110.44,313.0,SHORT,239.0,RR
2026-03-27T09:30:00Z,56.24,75.03,-139.0,LONG,92.0,aFRR
2026-03-27T09:45:00Z,52.37,75.5,-197.0,LONG,69.0,RR
2026-03-27T10:00:00Z,11.17,76.6,-506.0,LONG,241.0,aFRR
2026-03-27T10:15:00Z,47.55,77.23,-102.0,LONG,49.0,RR
2026-03-27T10:30:00Z,69.75,151.81,593.0,SHORT,427.0,RR
2026-03-27T10:45:00Z,65.62,104.93,314.0,SHORT,185.0,RR
2026-03-27T11:00:00Z,67.85,73.48,14.0,BALANCED,0,
2026-03-27T11:15:00Z,69.1,80.24,-96.0,BALANCED,0,
2026-03-27T11:30:00Z,41.0,79.63,-120.0,LONG,47.0,RR
2026-03-27T11:45:00Z,67.45,126.04,316.0,SHORT,99.0,mFRR
2026-03-27T12:00:00Z,72.57,174.78,790.0,SHORT,483.0,RR
2026-03-27T12:15:00Z,68.71,73.22,6.0,BALANCED,0,
2026-03-27T12:30:00Z,67.13,73.03,-60.0,BALANCED,0,
2026-03-27T12:45:00Z,67.01,73.9,5.0,BALANCED,0,
2026-03-27T13:00:00Z,7.24,79.94,-551.0,LONG,399.0,mFRR
2026-03-27T13:15:00Z,68.92,155.34,434.0,SHORT,236.0,aFRR
2026-03-27T13:30:00Z,64.9,129.47,431.0,SHORT,328.0,RR
2026-03-27T13:45:00Z,66.5,76.9,92.0,BALANCED,0,
2026-03-27T14:00:00Z,65.92,116.46,404.0,SHORT,124.0,mFRR
2026-03-27T14:15:00Z,62.57,99.34,135.0,SHORT,98.0,mFRR
2026-03-27T14:30:00Z,65.96,145.74,655.0,SHORT,304.0,mFRR
2026-03-27T14:45:00Z,69.18,132.73,409.0,SHORT,267.0,RR
2026-03-27T15:00:00Z,66.38,125.94,218.0,SHORT,131.0,aFRR
2026-03-27T15:15:00Z,34.25,76.79,-248.0,LONG,152.0,mFRR
2026-03-27T15:30:00Z,67.23,75.03,-70.0,BALANCED,0,
2026-03-27T15:45:00Z,69.04,109.84,113.0,SHORT,90.0,RR
2026-03-27T16:00:00Z,63.45,151.64,630.0,SHORT,306.0,RR
2026-03-27T16:15:00Z,62.22,79.31,-126.0,LONG,95.0,mFRR
2026-03-27T16:30:00Z,68.99,74.39,0.0,BALANCED,0,
2026-03-27T16:45:00Z,66.87,79.01,-62.0,BALANCED,0,
2026-03-27T17:00:00Z,71.14,116.6,486.0,SHORT,248.0,RR
2026-03-27T17:15:00Z,17.71,76.11,-440.0,LONG,307.0,aFRR
2026-03-27T17:30:00Z,61.92,111.59,104.0,SHORT,62.0,mFRR
2026-03-27T17:45:00Z,63.3,121.41,121.0,SHORT,52.0,aFRR
2026-03-27T18:00:00Z,65.68,115.34,201.0,SHORT,107.0,aFRR
2026-03-27T18:15:00Z,68.12,81.28,230.0,SHORT,166.0,mFRR
2026-03-27T18:30:00Z,71.13,75.59,-42.0,BALANCED,0,
2026-03-27T18:45:00Z,67.79,116.52,185.0,SHORT,83.0,mFRR
2026-03-27T19:00:00Z,62.78,122.28,492.0,SHORT,272.0,RR
2026-03-27T19:15:00Z,39.69,78.64,-223.0,LONG,90.0,aFRR
2026-03-27T19:30:00Z,62.37,115.52,402.0,SHORT,319.0,aFRR
2026-03-27T19:45:00Z,70.38,77.06,64.0,BALANCED,0,
2026-03-27T20:00:00Z,72.82,75.53,89.0,BALANCED,0,
2026-03-27T20:15:00Z,65.68,143.41,601.0,SHORT,214.0,RR
2026-03-27T20:30:00Z,70.91,74.96,1.0,BALANCED,0,
2026-03-27T20:45:00Z,11.32,78.25,-563.0,LONG,193.0,RR
2026-03-27T21:00:00Z,69.99,195.43,941.0,SHORT,334.0,RR
2026-03-27T21:15:00Z,71.7,74.27,-30.0,BALANCED,0,
2026-03-27T21:30:00Z,28.85,78.52,-323.0,LONG,152.0,mFRR
2026-03-27T21:45:00Z,68.62,86.15,100.0,SHORT,70.0,aFRR
2026-03-27T22:00:00Z,66.31,137.94,313.0,SHORT,146.0,mFRR
2026-03-27T22:15:00Z,66.55,121.64,468.0,SHORT,305.0,RR
2026-03-27T22:30:00Z,66.69,138.06,386.0,SHORT,203.0,mFRR
2026-03-27T22:45:00Z,41.95,78.01,-279.0,LONG,198.0,aFRR
2026-03-27T23:00:00Z,65.66,108.66,387.0,SHORT,208.0,RR
2026-03-27T23:15:00Z,71.63,69.42,-87.0,BALANCED,0,
2026-03-27T23:30:00Z,70.63,76.63,-39.0,BALANCED,0,
2026-03-27T23:45:00Z,69.58,87.46,137.0,SHORT,83.0,mFRR
2026-03-28T00:00:00Z,64.2,161.55,578.0,SHORT,337.0,RR
2026-03-28T00:15:00Z,69.97,74.29,-29.0,BALANCED,0,
2026-03-28T00:30:00Z,65.38,78.54,38.0,BALANCED,0,
2026-03-28T00:45:00Z,68.6,73.52,68.0,BALANCED,0,
2026-03-28T01:00:00Z,70.51,75.87,-100.0,BALANCED,0,
2026-03-28T01:15:00Z,64.42,112.48,417.0,SHORT,142.0,mFRR
2026-03-28T01:30:00Z,66.23,75.56,-87.0,BALANCED,0,
2026-03-28T01:45:00Z,30.28,79.37,-293.0,LONG,126.0,mFRR
2026-03-28T02:00:00Z,63.62,131.59,158.0,SHORT,91.0,RR
2026-03-28T02:15:00Z,34.82,80.67,-169.0,LONG,90.0,RR
2026-03-28T02:30:00Z,44.83,75.06,-233.0,LONG,89.0,mFRR
2026-03-28T02:45:00Z,61.2,107.27,231.0,SHORT,177.0,mFRR
2026-03-28T03:00:00Z,69.41,69.74,19.0,BALANCED,0,
2026-03-28T03:15:00Z,69.72,86.83,390.0,SHORT,165.0,aFRR
2026-03-28T03:30:00Z,71.04,69.3,2.0,BALANCED,0,
2026-03-28T03:45:00Z,29.27,77.12,-281.0,LONG,142.0,mFRR
2026-03-28T04:00:00Z,-6.92,77.65,-658.0,LONG,456.0,RR
2026-03-28T04:15:00Z,63.7,162.3,345.0,SHORT,145.0,mFRR
2026-03-28T04:30:00Z,65.61,139.93,155.0,SHORT,106.0,RR
2026-03-28T04:45:00Z,71.45,119.01,148.0,SHORT,51.0,RR
2026-03-28T05:00:00Z,66.91,72.42,-76.0,BALANCED,0,
2026-03-28T05:15:00Z,67.08,75.68,85.0,BALANCED,0,
2026-03-28T05:30:00Z,50.25,69.7,-154.0,LONG,87.0,mFRR
2026-03-28T05:45:00Z,15.26,75.83,-432.0,LONG,168.0,RR
2026-03-28T06:00:00Z,11.71,73.26,-406.0,LONG,166.0,mFRR
2026-03-28T06:15:00Z,66.64,164.61,586.0,SHORT,424.0,RR
2026-03-28T06:30:00Z,65.39,142.26,364.0,SHORT,267.0,RR
2026-03-28T06:45:00Z,52.64,76.99,-217.0,LONG,87.0,RR
2026-03-28T07:00:00Z,62.73,112.77,271.0,SHORT,169.0,RR
2026-03-28T07:15:00Z,21.29,71.56,-351.0,LONG,118.0,aFRR
2026-03-28T07:30:00Z,67.19,140.39,539.0,SHORT,396.0,mFRR
2026-03-28T07:45:00Z,-10.19,79.75,-716.0,LONG,336.0,aFRR
2026-03-28T08:00:00Z,68.29,90.13,170.0,SHORT,86.0,RR
2026-03-28T08:15:00Z,70.68,136.12,329.0,SHORT,154.0,mFRR
2026-03-28T08:30:00Z,-7.29,78.4,-678.0,LONG,460.0,mFRR
2026-03-28T08:45:00Z,66.92,112.1,348.0,SHORT,249.0,mFRR
2026-03-28T09:00:00Z,66.41,118.41,201.0,SHORT,129.0,RR
2026-03-28T09:15:00Z,72.97,75.56,1.0,BALANCED,0,
2026-03-28T09:30:00Z,67.89,75.14,1.0,BALANCED,0,
2026-03-28T09:45:00Z,35.82,81.68,-433.0,LONG,278.0,mFRR
2026-03-28T10:00:00Z,30.31,76.03,-184.0,LONG,119.0,mFRR
2026-03-28T10:15:00Z,42.99,75.65,-233.0,LONG,110.0,mFRR
2026-03-28T10:30:00Z,66.81,149.44,494.0,SHORT,265.0,mFRR
2026-03-28T10:45:00Z,69.44,74.83,-96.0,BALANCED,0,
2026-03-28T11:00:00Z,68.19,125.42,206.0,SHORT,132.0,aFRR
2026-03-28T11:15:00Z,66.04,106.38,146.0,SHORT,94.0,RR
2026-03-28T11:30:00Z,19.73,79.15,-392.0,LONG,254.0,mFRR
2026-03-28T11:45:00Z,51.43,76.49,-133.0,LONG,102.0,aFRR
2026-03-28T12:00:00Z,66.13,146.39,527.0,SHORT,305.0,RR
2026-03-28T12:15:00Z,60.48,98.32,205.0,SHORT,101.0,aFRR
2026-03-28T12:30:00Z,32.83,72.72,-236.0,LONG,97.0,mFRR
2026-03-28T12:45:00Z,63.84,126.13,135.0,SHORT,83.0,RR
2026-03-28T13:00:00Z,33.58,80.51,-192.0,LONG,104.0,aFRR
2026-03-28T13:15:00Z,71.8,74.43,37.0,BALANCED,0,
2026-03-28T13:30:00Z,54.45,77.25,-181.0,LONG,94.0,mFRR
2026-03-28T13:45:00Z,70.31,74.02,-33.0,BALANCED,0,
2026-03-28T14:00:00Z,66.35,74.51,12.0,BALANCED,0,
2026-03-28T14:15:00Z,42.23,77.94,-125.0,LONG,80.0,aFRR
2026-03-28T14:30:00Z,-29.32,84.33,-1025.0,LONG,346.0,aFRR
2026-03-28T14:45:00Z,56.31,79.34,-156.0,LONG,75.0,RR
2026-03-28T15:00:00Z,70.72,75.44,47.0,BALANCED,0,
2026-03-28T15:15:00Z,65.79,137.57,507.0,SHORT,252.0,RR
2026-03-28T15:30:00Z,43.71,79.66,-205.0,LONG,148.0,RR
2026-03-28T15:45:00Z,68.23,72.39,23.0,BALANCED,0,
2026-03-28T16:00:00Z,66.68,72.43,-2.0,BALANCED,0,
2026-03-28T16:15:00Z,69.79,76.6,59.0,BALANCED,0,
2026-03-28T16:30:00Z,47.91,78.75,-117.0,LONG,69.0,mFRR
2026-03-28T16:45:00Z,61.61,167.87,756.0,SHORT,524.0,RR
2026-03-28T17:00:00Z,69.61,71.8,88.0,BALANCED,0,
2026-03-28T17:15:00Z,72.95,173.34,864.0,SHORT,401.0,mFRR
