report_id,trade_id,reporting_entity,transaction_type,contract_type,delivery_point,submission_timestamp,reporting_deadline,status,rejection_reason
ACER-724657177,TRD-003146,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-17T19:11:00Z,2026-03-18T23:59:59Z,SUBMITTED,
ACER-187034305,TRD-003147,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-17T22:57:00Z,2026-03-18T23:59:59Z,ACCEPTED,
ACER-438899894,TRD-003148,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T19:57:00Z,2026-03-18T23:59:59Z,PENDING,
ACER-345205598,TRD-003149,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T07:19:00Z,2026-03-18T23:59:59Z,PENDING,
ACER-156957130,TRD-003150,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T21:29:00Z,2026-03-18T23:59:59Z,REJECTED,TIMESTAMP_FORMAT_ERROR
ACER-749101129,TRD-003151,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T18:54:00Z,2026-03-18T23:59:59Z,SUBMITTED,
ACER-415322931,TRD-003152,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T11:13:00Z,2026-03-18T23:59:59Z,SUBMITTED,
ACER-417226656,TRD-003153,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T14:17:00Z,2026-03-18T23:59:59Z,SUBMITTED,
ACER-183409122,TRD-003154,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-17T09:37:00Z,2026-03-18T23:59:59Z,ACCEPTED,
ACER-752092463,TRD-003155,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T06:29:00Z,2026-03-18T23:59:59Z,SUBMITTED,
ACER-458511650,TRD-003156,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T14:44:00Z,2026-03-18T23:59:59Z,ACCEPTED,
ACER-878148826,TRD-003157,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-17T09:13:00Z,2026-03-18T23:59:59Z,SUBMITTED,
ACER-404657737,TRD-003161,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T20:47:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-675003833,TRD-003162,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T17:30:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-678185508,TRD-003163,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-18T14:48:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-682721379,TRD-003164,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T12:42:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-755460688,TRD-003165,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T17:52:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-860311695,TRD-003166,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T21:38:00Z,2026-03-19T23:59:59Z,PENDING,
ACER-444661356,TRD-003167,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-18T09:57:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-655088091,TRD-003168,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T20:38:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-167221228,TRD-003169,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T20:39:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-263821695,TRD-003170,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T19:53:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-114281484,TRD-003171,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T14:28:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-550843174,TRD-003172,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T15:58:00Z,2026-03-19T23:59:59Z,PENDING,
ACER-691438333,TRD-003173,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T11:41:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-261808205,TRD-003174,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T12:16:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-431167260,TRD-003175,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T22:20:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-335236326,TRD-003176,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-18T14:56:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-310965452,TRD-003177,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-18T18:33:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-134321546,TRD-003178,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T18:03:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-397145103,TRD-003179,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T17:04:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-321579984,TRD-003180,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T22:33:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-781706729,TRD-003181,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T19:39:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-861653831,TRD-003182,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-18T06:27:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-170159397,TRD-003183,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T12:04:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-424067318,TRD-003184,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T15:11:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-409674390,TRD-003185,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T16:10:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-598480362,TRD-003186,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-18T06:05:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-417805450,TRD-003187,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T20:51:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-184369618,TRD-003188,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T11:21:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-179275344,TRD-003189,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T16:28:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-287055446,TRD-003190,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T11:26:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-143059842,TRD-003191,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T08:11:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-692873175,TRD-003192,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T17:43:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-478088202,TRD-003193,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T08:00:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-742589603,TRD-003194,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T15:08:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-561054838,TRD-003195,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T08:59:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-263857523,TRD-003196,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T20:22:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-707608512,TRD-003197,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T17:04:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-946586963,TRD-003198,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T13:18:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-401422209,TRD-003199,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-18T21:41:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-656798238,TRD-003200,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T10:53:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-178370180,TRD-003201,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-18T09:43:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-247012729,TRD-003202,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-18T16:46:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-121184503,TRD-003203,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-18T13:41:00Z,2026-03-19T23:59:59Z,SUBMITTED,
ACER-342028101,TRD-003204,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-18T07:15:00Z,2026-03-19T23:59:59Z,ACCEPTED,
ACER-402585266,TRD-003191,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T19:51:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-419425657,TRD-003192,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-19T16:56:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-598414594,TRD-003193,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-19T15:03:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-433865363,TRD-003194,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-19T19:54:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-567846606,TRD-003195,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T21:59:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-557466858,TRD-003196,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-19T20:03:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-903660992,TRD-003197,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-19T16:20:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-402650023,TRD-003198,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T18:01:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-551744111,TRD-003199,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T13:17:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-243190024,TRD-003200,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T09:42:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-468812098,TRD-003201,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T08:42:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-435504358,TRD-003202,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T12:22:00Z,2026-03-20T23:59:59Z,PENDING,
ACER-688443248,TRD-003203,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T11:25:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-719948849,TRD-003204,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T21:48:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-858481005,TRD-003205,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-19T21:12:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-551466737,TRD-003206,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T06:00:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-738958346,TRD-003207,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T06:40:00Z,2026-03-20T23:59:59Z,SUBMITTED,
ACER-527335663,TRD-003208,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-19T11:02:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-573422473,TRD-003209,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-19T13:24:00Z,2026-03-20T23:59:59Z,ACCEPTED,
ACER-917928682,TRD-003221,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T22:21:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-229089662,TRD-003222,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-20T12:50:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-993472218,TRD-003223,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T09:01:00Z,2026-03-21T23:59:59Z,PENDING,
ACER-804515197,TRD-003224,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T18:35:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-332896110,TRD-003225,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T16:25:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-917883715,TRD-003226,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T17:36:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-222266307,TRD-003227,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T09:08:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-118626822,TRD-003228,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T12:51:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-133277005,TRD-003229,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-20T13:19:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-305904171,TRD-003230,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T22:36:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-876541119,TRD-003231,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T22:09:00Z,2026-03-21T23:59:59Z,PENDING,
ACER-402464802,TRD-003232,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-20T15:12:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-594907395,TRD-003233,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-20T11:46:00Z,2026-03-21T23:59:59Z,SUBMITTED,
ACER-727005090,TRD-003234,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T06:29:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-653648503,TRD-003235,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T20:47:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-237605611,TRD-003236,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T11:20:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-388246227,TRD-003237,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T14:11:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-978671928,TRD-003238,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T13:06:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-470239343,TRD-003239,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T08:52:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-317880689,TRD-003240,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T13:12:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-726241883,TRD-003241,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T11:12:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-937082536,TRD-003242,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T17:15:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-449125799,TRD-003243,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T15:42:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-811513351,TRD-003244,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-20T21:03:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-285759872,TRD-003245,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-20T22:02:00Z,2026-03-21T23:59:59Z,SUBMITTED,
ACER-249408538,TRD-003246,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T22:36:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-762081349,TRD-003247,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T11:37:00Z,2026-03-21T23:59:59Z,SUBMITTED,
ACER-735064547,TRD-003248,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-20T12:30:00Z,2026-03-21T23:59:59Z,PENDING,
ACER-106119026,TRD-003249,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T18:15:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-406235345,TRD-003250,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-20T13:53:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-307328724,TRD-003251,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T16:15:00Z,2026-03-21T23:59:59Z,SUBMITTED,
ACER-844162227,TRD-003252,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T11:53:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-855398613,TRD-003253,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T10:51:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-286165544,TRD-003254,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T13:21:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-575151292,TRD-003255,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T21:24:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-645697854,TRD-003256,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T11:17:00Z,2026-03-21T23:59:59Z,SUBMITTED,
ACER-170880117,TRD-003257,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T09:23:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-834397737,TRD-003258,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T12:13:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-171265599,TRD-003259,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T10:14:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-124864138,TRD-003260,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T22:41:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-750713009,TRD-003261,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T13:54:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-407990159,TRD-003262,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-20T16:34:00Z,2026-03-21T23:59:59Z,SUBMITTED,
ACER-932955668,TRD-003263,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-20T07:47:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-749416885,TRD-003264,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T13:33:00Z,2026-03-21T23:59:59Z,ACCEPTED,
ACER-575408925,TRD-003265,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-20T08:35:00Z,2026-03-21T23:59:59Z,PENDING,
ACER-365270249,TRD-003251,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T18:36:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-351851277,TRD-003252,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T09:59:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-216340144,TRD-003253,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T13:12:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-774453399,TRD-003254,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T20:20:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-827087045,TRD-003255,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T21:32:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-136546992,TRD-003256,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T14:33:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-326588267,TRD-003257,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T19:04:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-134429574,TRD-003258,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T17:04:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-552338630,TRD-003259,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T22:13:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-126019185,TRD-003260,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T21:29:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-795137550,TRD-003261,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T19:17:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-670799628,TRD-003262,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T21:33:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-868168956,TRD-003263,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T11:35:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-529165878,TRD-003264,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T14:51:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-571187649,TRD-003265,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T17:08:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-849481984,TRD-003266,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T13:37:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-580444591,TRD-003267,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T10:37:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-235219893,TRD-003268,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T19:40:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-273564470,TRD-003269,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T08:13:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-592183949,TRD-003270,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T14:15:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-256180800,TRD-003271,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T16:12:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-116598271,TRD-003272,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T22:12:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-974642969,TRD-003273,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T13:06:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-216018934,TRD-003274,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T11:13:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-978670631,TRD-003275,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T13:45:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-231021760,TRD-003276,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T17:35:00Z,2026-03-22T23:59:59Z,PENDING,
ACER-988422157,TRD-003277,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T18:44:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-432709314,TRD-003278,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T09:00:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-151880549,TRD-003279,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T10:19:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-872718329,TRD-003280,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T18:59:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-361491728,TRD-003281,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-21T19:00:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-204748760,TRD-003282,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T08:02:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-663874826,TRD-003283,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T09:52:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-200595046,TRD-003284,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-21T10:16:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-892590846,TRD-003285,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-21T19:02:00Z,2026-03-22T23:59:59Z,SUBMITTED,
ACER-656261512,TRD-003286,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-21T09:51:00Z,2026-03-22T23:59:59Z,ACCEPTED,
ACER-936427527,TRD-003281,A0003421.DE,TRANSPORTATION,AUCT,DE-LU,2026-03-22T22:22:00Z,2026-03-23T23:59:59Z,ACCEPTED,
ACER-169598820,TRD-003282,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-22T12:07:00Z,2026-03-23T23:59:59Z,ACCEPTED,
ACER-892073832,TRD-003283,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-22T11:48:00Z,2026-03-23T23:59:59Z,ACCEPTED,
ACER-877871356,TRD-003284,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-22T16:52:00Z,2026-03-23T23:59:59Z,ACCEPTED,
ACER-480897469,TRD-003285,A0003421.DE,TRANSPORTATION,CONT,DE-LU,2026-03-22T14:03:00Z,2026-03-23T23:59:59Z,SUBMITTED,
ACER-915060627,TRD-003286,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-22T20:12:00Z,2026-03-23T23:59:59Z,SUBMITTED,
ACER-417847657,TRD-003287,A0003421.DE,STANDARD_SUPPLY,AUCT,DE-LU,2026-03-22T10:07:00Z,2026-03-23T23:59:59Z,SUBMITTED,
ACER-185356256,TRD-003288,A0003421.DE,STANDARD_SUPPLY,CONT,DE-LU,2026-03-22T21:30:00Z,2026-03-23T23:59:59Z,ACCEPTED,
