trade_id,timestamp_executed,delivery_start,delivery_end,direction,volume_mw,price_eur_mwh,plant_id,strategy,pnl_eur,trader_id,order_type,remit_reported
TRD-003281,2026-03-22T04:00:00Z,2026-03-22 04:00,2026-03-22 04:15,BUY,50,47.73,,BALANCING,4876.18,TR_WEBER,LIMIT,True
TRD-003282,2026-03-22T16:30:00Z,2026-03-22 16:30,2026-03-22 16:45,BUY,75,92.61,,ID_OPTIM,3090.42,TR_WEBER,LIMIT,True
TRD-003283,2026-03-22T06:45:00Z,2026-03-22 06:45,2026-03-22 07:00,BUY,75,36.67,,ID_OPTIM,-893.06,TR_MUELLER,LIMIT,True
TRD-003284,2026-03-22T03:15:00Z,2026-03-22 03:15,2026-03-22 03:30,SELL,75,120.65,BAYERN_SOLAR,DA_HEDGE,107.59,TR_MUELLER,MARKET,True
TRD-003285,2026-03-22T01:45:00Z,2026-03-22 01:45,2026-03-22 02:00,SELL,50,58.51,ISAR_OCGT,ID_OPTIM,1559.8,TR_SCHMIDT,LIMIT,True
TRD-003286,2026-03-23T14:45:00Z,2026-03-23 14:45,2026-03-23 15:00,SELL,20,77.23,NORDSEE_WIND,SPREAD,1124.94,TR_MUELLER,LIMIT,True
TRD-003287,2026-03-23T17:30:00Z,2026-03-23 17:30,2026-03-23 17:45,SELL,20,130.65,ISAR_OCGT,BALANCING,-2769.44,TR_SCHMIDT,ICEBERG,True
TRD-003288,2026-03-23T21:15:00Z,2026-03-23 21:15,2026-03-23 21:30,SELL,10,65.73,NORDSEE_WIND,SPREAD,4527.41,TR_WEBER,ICEBERG,True
TRD-003289,2026-03-23T10:30:00Z,2026-03-23 10:30,2026-03-23 10:45,SELL,50,82.2,BAYERN_SOLAR,ID_OPTIM,5928.47,TR_SCHMIDT,ICEBERG,True
TRD-003290,2026-03-23T18:00:00Z,2026-03-23 18:00,2026-03-23 18:15,SELL,200,45.5,BAYERN_SOLAR,BALANCING,3421.89,TR_WEBER,LIMIT,True
TRD-003291,2026-03-23T08:45:00Z,2026-03-23 08:45,2026-03-23 09:00,SELL,250,95.26,RHEIN_CCGT,SPREAD,809.16,TR_FISCHER,ICEBERG,True
TRD-003292,2026-03-23T19:00:00Z,2026-03-23 19:00,2026-03-23 19:15,SELL,50,84.06,ISAR_OCGT,BALANCING,-5351.77,TR_WEBER,MARKET,True
TRD-003293,2026-03-23T23:15:00Z,2026-03-23 23:15,2026-03-23 23:30,BUY,380,23.32,,DA_HEDGE,-1425.03,TR_SCHMIDT,MARKET,True
TRD-003294,2026-03-23T11:15:00Z,2026-03-23 11:15,2026-03-23 11:30,SELL,10,97.88,BAYERN_SOLAR,BALANCING,216.39,TR_MUELLER,LIMIT,True
TRD-003295,2026-03-23T02:00:00Z,2026-03-23 02:00,2026-03-23 02:15,SELL,75,90.91,NORDSEE_WIND,ID_OPTIM,-5655.58,TR_SCHMIDT,ICEBERG,True
TRD-003296,2026-03-23T19:00:00Z,2026-03-23 19:00,2026-03-23 19:15,SELL,150,33.62,NORDSEE_WIND,BALANCING,-3529.44,TR_WEBER,ICEBERG,True
TRD-003297,2026-03-23T17:00:00Z,2026-03-23 17:00,2026-03-23 17:15,BUY,250,89.32,,ID_OPTIM,5411.48,TR_SCHMIDT,LIMIT,True
TRD-003298,2026-03-23T14:15:00Z,2026-03-23 14:15,2026-03-23 14:30,BUY,75,109.5,,ID_OPTIM,2509.94,TR_SCHMIDT,ICEBERG,True
TRD-003299,2026-03-23T23:15:00Z,2026-03-23 23:15,2026-03-23 23:30,SELL,200,32.34,ISAR_OCGT,ID_OPTIM,-1930.0,TR_MUELLER,MARKET,True
TRD-003300,2026-03-23T17:00:00Z,2026-03-23 17:00,2026-03-23 17:15,BUY,100,86.62,,BALANCING,827.5,TR_SCHMIDT,ICEBERG,True
TRD-003301,2026-03-23T12:45:00Z,2026-03-23 12:45,2026-03-23 13:00,SELL,50,58.69,NORDSEE_WIND,ID_OPTIM,435.86,TR_WEBER,LIMIT,True
TRD-003302,2026-03-23T10:00:00Z,2026-03-23 10:00,2026-03-23 10:15,SELL,100,87.24,BAYERN_SOLAR,BALANCING,-1293.87,TR_MUELLER,MARKET,True
TRD-003303,2026-03-23T09:00:00Z,2026-03-23 09:00,2026-03-23 09:15,SELL,10,142.19,NORDSEE_WIND,BALANCING,1053.39,TR_MUELLER,LIMIT,True
TRD-003304,2026-03-23T22:15:00Z,2026-03-23 22:15,2026-03-23 22:30,BUY,380,60.7,,ID_OPTIM,2821.73,TR_WEBER,LIMIT,True
TRD-003305,2026-03-23T21:45:00Z,2026-03-23 21:45,2026-03-23 22:00,SELL,50,29.36,ISAR_OCGT,ID_OPTIM,2830.77,TR_SCHMIDT,MARKET,True
TRD-003306,2026-03-23T06:45:00Z,2026-03-23 06:45,2026-03-23 07:00,SELL,10,40.91,NORDSEE_WIND,ID_OPTIM,-3425.86,TR_MUELLER,ICEBERG,True
TRD-003307,2026-03-23T15:30:00Z,2026-03-23 15:30,2026-03-23 15:45,BUY,50,96.13,,BALANCING,169.77,TR_FISCHER,ICEBERG,True
TRD-003308,2026-03-23T09:30:00Z,2026-03-23 09:30,2026-03-23 09:45,SELL,50,92.43,RHEIN_CCGT,DA_HEDGE,3039.6,TR_MUELLER,ICEBERG,True
TRD-003309,2026-03-23T06:15:00Z,2026-03-23 06:15,2026-03-23 06:30,SELL,250,73.69,ISAR_OCGT,SPREAD,295.74,TR_WEBER,ICEBERG,True
TRD-003310,2026-03-23T01:45:00Z,2026-03-23 01:45,2026-03-23 02:00,SELL,380,47.75,RHEIN_CCGT,DA_HEDGE,7034.83,TR_MUELLER,LIMIT,True
TRD-003311,2026-03-23T09:30:00Z,2026-03-23 09:30,2026-03-23 09:45,SELL,50,111.84,NORDSEE_WIND,SPREAD,-122.51,TR_FISCHER,MARKET,True
TRD-003312,2026-03-23T06:45:00Z,2026-03-23 06:45,2026-03-23 07:00,SELL,250,80.02,NORDSEE_WIND,ID_OPTIM,2732.19,TR_MUELLER,MARKET,True
TRD-003313,2026-03-23T05:45:00Z,2026-03-23 05:45,2026-03-23 06:00,SELL,380,67.16,BAYERN_SOLAR,ID_OPTIM,-1866.12,TR_MUELLER,MARKET,True
TRD-003314,2026-03-23T04:45:00Z,2026-03-23 04:45,2026-03-23 05:00,SELL,380,85.48,ISAR_OCGT,ID_OPTIM,-2120.6,TR_WEBER,LIMIT,True
TRD-003315,2026-03-23T07:45:00Z,2026-03-23 07:45,2026-03-23 08:00,SELL,20,57.1,NORDSEE_WIND,ID_OPTIM,241.24,TR_WEBER,ICEBERG,True
TRD-003316,2026-03-23T05:30:00Z,2026-03-23 05:30,2026-03-23 05:45,SELL,75,31.82,ISAR_OCGT,DA_HEDGE,920.83,TR_WEBER,LIMIT,True
TRD-003317,2026-03-23T07:30:00Z,2026-03-23 07:30,2026-03-23 07:45,SELL,100,84.51,ISAR_OCGT,ID_OPTIM,525.85,TR_WEBER,LIMIT,True
TRD-003318,2026-03-23T11:00:00Z,2026-03-23 11:00,2026-03-23 11:15,SELL,75,72.46,RHEIN_CCGT,ID_OPTIM,-1595.08,TR_SCHMIDT,ICEBERG,True
TRD-003319,2026-03-23T11:00:00Z,2026-03-23 11:00,2026-03-23 11:15,BUY,20,62.49,,DA_HEDGE,380.0,TR_SCHMIDT,LIMIT,True
TRD-003320,2026-03-23T02:30:00Z,2026-03-23 02:30,2026-03-23 02:45,SELL,380,-12.85,NORDSEE_WIND,SPREAD,-222.21,TR_FISCHER,LIMIT,True
TRD-003321,2026-03-23T09:00:00Z,2026-03-23 09:00,2026-03-23 09:15,SELL,200,55.93,RHEIN_CCGT,ID_OPTIM,-1781.28,TR_FISCHER,ICEBERG,True
TRD-003322,2026-03-23T19:45:00Z,2026-03-23 19:45,2026-03-23 20:00,BUY,25,7.79,,ID_OPTIM,-1455.65,TR_WEBER,LIMIT,True
TRD-003323,2026-03-23T15:15:00Z,2026-03-23 15:15,2026-03-23 15:30,SELL,75,80.99,ISAR_OCGT,ID_OPTIM,2837.53,TR_FISCHER,ICEBERG,True
TRD-003324,2026-03-23T03:15:00Z,2026-03-23 03:15,2026-03-23 03:30,SELL,380,78.04,RHEIN_CCGT,ID_OPTIM,-697.26,TR_WEBER,LIMIT,True
TRD-003325,2026-03-23T00:30:00Z,2026-03-23 00:30,2026-03-23 00:45,SELL,50,60.94,NORDSEE_WIND,ID_OPTIM,3051.27,TR_SCHMIDT,LIMIT,True
TRD-003326,2026-03-24T09:45:00Z,2026-03-24 09:45,2026-03-24 10:00,SELL,20,55.09,ISAR_OCGT,ID_OPTIM,751.12,TR_FISCHER,LIMIT,True
TRD-003327,2026-03-24T06:45:00Z,2026-03-24 06:45,2026-03-24 07:00,SELL,380,86.11,RHEIN_CCGT,DA_HEDGE,-4876.52,TR_SCHMIDT,LIMIT,True
TRD-003328,2026-03-24T05:45:00Z,2026-03-24 05:45,2026-03-24 06:00,BUY,75,53.56,,BALANCING,2821.11,TR_MUELLER,LIMIT,True
TRD-003329,2026-03-24T20:15:00Z,2026-03-24 20:15,2026-03-24 20:30,SELL,50,62.92,BAYERN_SOLAR,DA_HEDGE,5043.99,TR_MUELLER,ICEBERG,True
TRD-003330,2026-03-24T05:00:00Z,2026-03-24 05:00,2026-03-24 05:15,SELL,380,57.25,RHEIN_CCGT,ID_OPTIM,695.45,TR_SCHMIDT,MARKET,True
TRD-003331,2026-03-24T20:45:00Z,2026-03-24 20:45,2026-03-24 21:00,SELL,75,62.99,RHEIN_CCGT,BALANCING,2162.58,TR_SCHMIDT,ICEBERG,True
TRD-003332,2026-03-24T12:45:00Z,2026-03-24 12:45,2026-03-24 13:00,SELL,200,134.9,ISAR_OCGT,SPREAD,2508.79,TR_MUELLER,LIMIT,True
TRD-003333,2026-03-24T07:45:00Z,2026-03-24 07:45,2026-03-24 08:00,BUY,150,32.43,,ID_OPTIM,1913.24,TR_FISCHER,LIMIT,True
TRD-003334,2026-03-24T03:00:00Z,2026-03-24 03:00,2026-03-24 03:15,SELL,100,69.32,BAYERN_SOLAR,ID_OPTIM,-4996.17,TR_SCHMIDT,LIMIT,True
TRD-003335,2026-03-24T10:15:00Z,2026-03-24 10:15,2026-03-24 10:30,BUY,50,111.51,,ID_OPTIM,312.36,TR_WEBER,LIMIT,True
TRD-003336,2026-03-24T03:00:00Z,2026-03-24 03:00,2026-03-24 03:15,SELL,25,20.01,ISAR_OCGT,ID_OPTIM,704.45,TR_FISCHER,LIMIT,True
TRD-003337,2026-03-24T22:15:00Z,2026-03-24 22:15,2026-03-24 22:30,BUY,100,73.03,,ID_OPTIM,1742.73,TR_SCHMIDT,LIMIT,True
TRD-003338,2026-03-24T01:15:00Z,2026-03-24 01:15,2026-03-24 01:30,SELL,250,64.58,ISAR_OCGT,DA_HEDGE,2687.01,TR_SCHMIDT,LIMIT,True
TRD-003339,2026-03-24T08:30:00Z,2026-03-24 08:30,2026-03-24 08:45,SELL,150,41.98,BAYERN_SOLAR,ID_OPTIM,3225.88,TR_WEBER,LIMIT,True
TRD-003340,2026-03-24T14:15:00Z,2026-03-24 14:15,2026-03-24 14:30,SELL,10,91.1,RHEIN_CCGT,ID_OPTIM,3138.86,TR_WEBER,LIMIT,True
TRD-003341,2026-03-24T01:00:00Z,2026-03-24 01:00,2026-03-24 01:15,SELL,200,62.58,BAYERN_SOLAR,SPREAD,-2417.01,TR_FISCHER,MARKET,True
TRD-003342,2026-03-24T20:45:00Z,2026-03-24 20:45,2026-03-24 21:00,SELL,75,80.56,RHEIN_CCGT,ID_OPTIM,-2604.74,TR_SCHMIDT,LIMIT,True
TRD-003343,2026-03-24T09:15:00Z,2026-03-24 09:15,2026-03-24 09:30,SELL,75,68.91,RHEIN_CCGT,SPREAD,-2757.81,TR_FISCHER,ICEBERG,True
TRD-003344,2026-03-24T11:45:00Z,2026-03-24 11:45,2026-03-24 12:00,SELL,250,92.58,ISAR_OCGT,DA_HEDGE,-1836.3,TR_SCHMIDT,LIMIT,True
TRD-003345,2026-03-24T04:45:00Z,2026-03-24 04:45,2026-03-24 05:00,SELL,25,54.8,NORDSEE_WIND,ID_OPTIM,-6302.36,TR_WEBER,LIMIT,True
TRD-003346,2026-03-24T13:30:00Z,2026-03-24 13:30,2026-03-24 13:45,SELL,100,54.45,NORDSEE_WIND,BALANCING,6385.71,TR_SCHMIDT,ICEBERG,True
TRD-003347,2026-03-24T07:00:00Z,2026-03-24 07:00,2026-03-24 07:15,SELL,200,23.79,ISAR_OCGT,ID_OPTIM,2933.9,TR_MUELLER,LIMIT,True
TRD-003348,2026-03-24T04:45:00Z,2026-03-24 04:45,2026-03-24 05:00,BUY,10,81.16,,DA_HEDGE,-1008.79,TR_FISCHER,ICEBERG,True
TRD-003349,2026-03-24T21:15:00Z,2026-03-24 21:15,2026-03-24 21:30,SELL,75,56.34,RHEIN_CCGT,ID_OPTIM,-1535.15,TR_WEBER,ICEBERG,True
TRD-003350,2026-03-24T14:45:00Z,2026-03-24 14:45,2026-03-24 15:00,BUY,25,66.87,,BALANCING,1428.33,TR_SCHMIDT,MARKET,True
TRD-003351,2026-03-24T00:45:00Z,2026-03-24 00:45,2026-03-24 01:00,SELL,250,44.72,RHEIN_CCGT,ID_OPTIM,5485.65,TR_MUELLER,MARKET,True
TRD-003352,2026-03-24T14:15:00Z,2026-03-24 14:15,2026-03-24 14:30,SELL,20,69.76,RHEIN_CCGT,SPREAD,-1995.14,TR_WEBER,LIMIT,True
TRD-003353,2026-03-24T07:30:00Z,2026-03-24 07:30,2026-03-24 07:45,SELL,380,43.99,NORDSEE_WIND,BALANCING,-3847.62,TR_FISCHER,LIMIT,True
TRD-003354,2026-03-24T17:45:00Z,2026-03-24 17:45,2026-03-24 18:00,SELL,25,65.39,ISAR_OCGT,SPREAD,3559.96,TR_WEBER,MARKET,True
TRD-003355,2026-03-24T14:45:00Z,2026-03-24 14:45,2026-03-24 15:00,SELL,250,71.76,ISAR_OCGT,BALANCING,-2162.33,TR_WEBER,LIMIT,True
TRD-003356,2026-03-24T05:15:00Z,2026-03-24 05:15,2026-03-24 05:30,BUY,200,97.61,,DA_HEDGE,8155.44,TR_FISCHER,LIMIT,True
TRD-003357,2026-03-24T17:30:00Z,2026-03-24 17:30,2026-03-24 17:45,SELL,10,83.54,RHEIN_CCGT,DA_HEDGE,-2768.28,TR_FISCHER,LIMIT,True
TRD-003358,2026-03-24T21:00:00Z,2026-03-24 21:00,2026-03-24 21:15,SELL,10,28.35,BAYERN_SOLAR,SPREAD,2429.76,TR_MUELLER,LIMIT,True
TRD-003359,2026-03-24T18:00:00Z,2026-03-24 18:00,2026-03-24 18:15,BUY,100,59.41,,ID_OPTIM,-4246.56,TR_WEBER,LIMIT,True
TRD-003360,2026-03-24T08:00:00Z,2026-03-24 08:00,2026-03-24 08:15,SELL,380,143.26,BAYERN_SOLAR,SPREAD,-2582.34,TR_SCHMIDT,LIMIT,True
TRD-003361,2026-03-24T21:00:00Z,2026-03-24 21:00,2026-03-24 21:15,BUY,200,64.61,,SPREAD,100.62,TR_WEBER,LIMIT,True
TRD-003362,2026-03-24T09:45:00Z,2026-03-24 09:45,2026-03-24 10:00,BUY,100,89.64,,BALANCING,-2661.02,TR_SCHMIDT,LIMIT,True
TRD-003363,2026-03-24T14:00:00Z,2026-03-24 14:00,2026-03-24 14:15,SELL,250,59.66,BAYERN_SOLAR,ID_OPTIM,2212.12,TR_SCHMIDT,MARKET,True
TRD-003364,2026-03-24T03:45:00Z,2026-03-24 03:45,2026-03-24 04:00,SELL,100,41.63,BAYERN_SOLAR,BALANCING,1427.41,TR_MUELLER,LIMIT,True
TRD-003365,2026-03-24T02:00:00Z,2026-03-24 02:00,2026-03-24 02:15,SELL,150,65.67,RHEIN_CCGT,ID_OPTIM,3707.54,TR_FISCHER,LIMIT,True
TRD-003366,2026-03-25T22:00:00Z,2026-03-25 22:00,2026-03-25 22:15,SELL,380,73.93,NORDSEE_WIND,DA_HEDGE,-1900.18,TR_SCHMIDT,LIMIT,True
TRD-003367,2026-03-25T15:15:00Z,2026-03-25 15:15,2026-03-25 15:30,SELL,75,102.47,NORDSEE_WIND,ID_OPTIM,2458.36,TR_FISCHER,LIMIT,True
TRD-003368,2026-03-25T15:30:00Z,2026-03-25 15:30,2026-03-25 15:45,SELL,200,99.02,NORDSEE_WIND,ID_OPTIM,4043.5,TR_WEBER,LIMIT,True
TRD-003369,2026-03-25T19:00:00Z,2026-03-25 19:00,2026-03-25 19:15,SELL,50,68.01,RHEIN_CCGT,ID_OPTIM,3067.61,TR_MUELLER,LIMIT,True
TRD-003370,2026-03-25T07:15:00Z,2026-03-25 07:15,2026-03-25 07:30,SELL,20,71.67,BAYERN_SOLAR,ID_OPTIM,5459.9,TR_SCHMIDT,ICEBERG,True
TRD-003371,2026-03-25T14:45:00Z,2026-03-25 14:45,2026-03-25 15:00,SELL,150,139.68,NORDSEE_WIND,BALANCING,3803.85,TR_MUELLER,LIMIT,True
TRD-003372,2026-03-25T11:45:00Z,2026-03-25 11:45,2026-03-25 12:00,SELL,25,88.32,ISAR_OCGT,DA_HEDGE,7320.18,TR_FISCHER,ICEBERG,True
TRD-003373,2026-03-25T13:30:00Z,2026-03-25 13:30,2026-03-25 13:45,SELL,380,72.89,NORDSEE_WIND,ID_OPTIM,-5403.69,TR_MUELLER,LIMIT,True
TRD-003374,2026-03-25T11:15:00Z,2026-03-25 11:15,2026-03-25 11:30,SELL,20,123.92,BAYERN_SOLAR,SPREAD,-3066.74,TR_SCHMIDT,LIMIT,True
TRD-003375,2026-03-25T04:00:00Z,2026-03-25 04:00,2026-03-25 04:15,BUY,20,8.74,,ID_OPTIM,-2491.61,TR_MUELLER,MARKET,True
TRD-003376,2026-03-25T12:30:00Z,2026-03-25 12:30,2026-03-25 12:45,SELL,25,57.44,NORDSEE_WIND,SPREAD,555.35,TR_FISCHER,LIMIT,True
TRD-003377,2026-03-25T15:45:00Z,2026-03-25 15:45,2026-03-25 16:00,SELL,380,58.18,BAYERN_SOLAR,ID_OPTIM,-214.89,TR_WEBER,LIMIT,True
TRD-003378,2026-03-25T23:45:00Z,2026-03-25 23:45,2026-03-26 00:00,SELL,50,51.35,ISAR_OCGT,ID_OPTIM,-194.29,TR_WEBER,LIMIT,True
TRD-003379,2026-03-25T07:00:00Z,2026-03-25 07:00,2026-03-25 07:15,SELL,100,42.57,BAYERN_SOLAR,BALANCING,5970.13,TR_MUELLER,MARKET,True
TRD-003380,2026-03-25T11:45:00Z,2026-03-25 11:45,2026-03-25 12:00,SELL,10,98.35,BAYERN_SOLAR,DA_HEDGE,3767.47,TR_MUELLER,MARKET,True
TRD-003381,2026-03-25T04:00:00Z,2026-03-25 04:00,2026-03-25 04:15,SELL,200,105.25,ISAR_OCGT,ID_OPTIM,-330.87,TR_MUELLER,LIMIT,True
TRD-003382,2026-03-25T22:15:00Z,2026-03-25 22:15,2026-03-25 22:30,SELL,50,49.64,ISAR_OCGT,ID_OPTIM,1913.35,TR_FISCHER,ICEBERG,True
TRD-003383,2026-03-25T01:45:00Z,2026-03-25 01:45,2026-03-25 02:00,SELL,75,28.92,NORDSEE_WIND,BALANCING,9126.04,TR_FISCHER,MARKET,True
TRD-003384,2026-03-25T09:45:00Z,2026-03-25 09:45,2026-03-25 10:00,SELL,75,83.48,BAYERN_SOLAR,DA_HEDGE,-3211.7,TR_WEBER,LIMIT,True
TRD-003385,2026-03-25T08:15:00Z,2026-03-25 08:15,2026-03-25 08:30,SELL,100,91.28,RHEIN_CCGT,ID_OPTIM,4779.48,TR_WEBER,ICEBERG,True
TRD-003386,2026-03-25T14:30:00Z,2026-03-25 14:30,2026-03-25 14:45,BUY,200,88.85,,ID_OPTIM,-1303.38,TR_MUELLER,LIMIT,True
TRD-003387,2026-03-25T15:15:00Z,2026-03-25 15:15,2026-03-25 15:30,SELL,150,133.08,ISAR_OCGT,SPREAD,-836.88,TR_FISCHER,MARKET,True
TRD-003388,2026-03-25T04:45:00Z,2026-03-25 04:45,2026-03-25 05:00,SELL,75,52.66,RHEIN_CCGT,SPREAD,-64.44,TR_FISCHER,LIMIT,True
TRD-003389,2026-03-25T14:30:00Z,2026-03-25 14:30,2026-03-25 14:45,SELL,25,96.0,NORDSEE_WIND,ID_OPTIM,-496.75,TR_FISCHER,LIMIT,True
TRD-003390,2026-03-25T08:45:00Z,2026-03-25 08:45,2026-03-25 09:00,BUY,25,103.61,,BALANCING,393.21,TR_SCHMIDT,LIMIT,True
TRD-003391,2026-03-25T00:45:00Z,2026-03-25 00:45,2026-03-25 01:00,SELL,10,41.36,BAYERN_SOLAR,SPREAD,1738.68,TR_MUELLER,LIMIT,True
TRD-003392,2026-03-25T07:30:00Z,2026-03-25 07:30,2026-03-25 07:45,BUY,250,116.96,,ID_OPTIM,2183.47,TR_WEBER,ICEBERG,True
TRD-003393,2026-03-25T22:15:00Z,2026-03-25 22:15,2026-03-25 22:30,SELL,25,15.08,NORDSEE_WIND,ID_OPTIM,1747.32,TR_SCHMIDT,LIMIT,True
TRD-003394,2026-03-25T07:00:00Z,2026-03-25 07:00,2026-03-25 07:15,SELL,200,42.57,NORDSEE_WIND,ID_OPTIM,-1279.27,TR_MUELLER,ICEBERG,True
TRD-003395,2026-03-25T02:15:00Z,2026-03-25 02:15,2026-03-25 02:30,SELL,200,5.87,ISAR_OCGT,SPREAD,1026.97,TR_WEBER,MARKET,True
TRD-003396,2026-03-25T15:30:00Z,2026-03-25 15:30,2026-03-25 15:45,SELL,200,98.91,NORDSEE_WIND,ID_OPTIM,1675.17,TR_SCHMIDT,ICEBERG,True
TRD-003397,2026-03-25T13:00:00Z,2026-03-25 13:00,2026-03-25 13:15,SELL,20,51.82,BAYERN_SOLAR,ID_OPTIM,773.12,TR_FISCHER,LIMIT,True
TRD-003398,2026-03-25T04:15:00Z,2026-03-25 04:15,2026-03-25 04:30,SELL,20,74.66,RHEIN_CCGT,BALANCING,1885.41,TR_WEBER,MARKET,True
TRD-003399,2026-03-25T22:00:00Z,2026-03-25 22:00,2026-03-25 22:15,SELL,380,37.72,RHEIN_CCGT,SPREAD,4248.61,TR_SCHMIDT,LIMIT,True
TRD-003400,2026-03-26T19:30:00Z,2026-03-26 19:30,2026-03-26 19:45,SELL,200,10.95,ISAR_OCGT,BALANCING,1130.06,TR_FISCHER,LIMIT,True
TRD-003401,2026-03-26T18:00:00Z,2026-03-26 18:00,2026-03-26 18:15,SELL,25,133.41,BAYERN_SOLAR,SPREAD,-1496.28,TR_FISCHER,ICEBERG,True
TRD-003402,2026-03-26T11:45:00Z,2026-03-26 11:45,2026-03-26 12:00,SELL,25,60.14,NORDSEE_WIND,BALANCING,1315.22,TR_MUELLER,LIMIT,True
TRD-003403,2026-03-26T12:00:00Z,2026-03-26 12:00,2026-03-26 12:15,BUY,20,52.74,,BALANCING,686.56,TR_SCHMIDT,LIMIT,True
TRD-003404,2026-03-26T08:45:00Z,2026-03-26 08:45,2026-03-26 09:00,BUY,75,62.11,,SPREAD,-69.94,TR_WEBER,ICEBERG,True
TRD-003405,2026-03-26T09:45:00Z,2026-03-26 09:45,2026-03-26 10:00,SELL,50,88.3,ISAR_OCGT,ID_OPTIM,682.96,TR_SCHMIDT,MARKET,True
TRD-003406,2026-03-26T17:00:00Z,2026-03-26 17:00,2026-03-26 17:15,BUY,100,48.81,,BALANCING,5195.61,TR_MUELLER,ICEBERG,True
TRD-003407,2026-03-26T09:30:00Z,2026-03-26 09:30,2026-03-26 09:45,SELL,25,86.77,RHEIN_CCGT,SPREAD,3723.14,TR_WEBER,MARKET,True
TRD-003408,2026-03-26T14:30:00Z,2026-03-26 14:30,2026-03-26 14:45,SELL,25,123.6,RHEIN_CCGT,DA_HEDGE,5091.21,TR_SCHMIDT,MARKET,True
TRD-003409,2026-03-26T15:45:00Z,2026-03-26 15:45,2026-03-26 16:00,SELL,150,111.34,ISAR_OCGT,ID_OPTIM,-2251.08,TR_FISCHER,MARKET,True
TRD-003410,2026-03-26T09:15:00Z,2026-03-26 09:15,2026-03-26 09:30,BUY,75,94.86,,ID_OPTIM,1162.41,TR_FISCHER,ICEBERG,True
TRD-003411,2026-03-26T14:00:00Z,2026-03-26 14:00,2026-03-26 14:15,SELL,200,125.27,BAYERN_SOLAR,ID_OPTIM,1310.96,TR_MUELLER,LIMIT,True
TRD-003412,2026-03-26T09:15:00Z,2026-03-26 09:15,2026-03-26 09:30,BUY,75,62.04,,ID_OPTIM,1989.65,TR_MUELLER,ICEBERG,True
TRD-003413,2026-03-26T05:15:00Z,2026-03-26 05:15,2026-03-26 05:30,BUY,150,55.44,,SPREAD,-484.92,TR_SCHMIDT,LIMIT,True
TRD-003414,2026-03-26T21:15:00Z,2026-03-26 21:15,2026-03-26 21:30,SELL,20,67.13,BAYERN_SOLAR,SPREAD,2399.07,TR_FISCHER,ICEBERG,True
TRD-003415,2026-03-26T13:45:00Z,2026-03-26 13:45,2026-03-26 14:00,BUY,50,100.88,,ID_OPTIM,-1048.65,TR_FISCHER,LIMIT,True
TRD-003416,2026-03-26T09:45:00Z,2026-03-26 09:45,2026-03-26 10:00,BUY,25,106.75,,BALANCING,1573.53,TR_SCHMIDT,LIMIT,True
TRD-003417,2026-03-26T04:00:00Z,2026-03-26 04:00,2026-03-26 04:15,SELL,380,75.48,RHEIN_CCGT,ID_OPTIM,-518.38,TR_WEBER,LIMIT,True
TRD-003418,2026-03-26T05:45:00Z,2026-03-26 05:45,2026-03-26 06:00,SELL,20,55.87,BAYERN_SOLAR,ID_OPTIM,2005.81,TR_FISCHER,LIMIT,True
TRD-003419,2026-03-26T14:30:00Z,2026-03-26 14:30,2026-03-26 14:45,SELL,10,41.79,RHEIN_CCGT,ID_OPTIM,-1623.25,TR_SCHMIDT,LIMIT,True
TRD-003420,2026-03-26T20:30:00Z,2026-03-26 20:30,2026-03-26 20:45,SELL,380,25.3,BAYERN_SOLAR,SPREAD,2355.05,TR_MUELLER,LIMIT,True
TRD-003421,2026-03-26T18:30:00Z,2026-03-26 18:30,2026-03-26 18:45,SELL,250,77.01,NORDSEE_WIND,BALANCING,1337.36,TR_WEBER,MARKET,True
TRD-003422,2026-03-26T15:15:00Z,2026-03-26 15:15,2026-03-26 15:30,SELL,25,84.28,RHEIN_CCGT,BALANCING,-3125.75,TR_WEBER,MARKET,True
TRD-003423,2026-03-26T20:45:00Z,2026-03-26 20:45,2026-03-26 21:00,BUY,200,60.65,,DA_HEDGE,4261.46,TR_MUELLER,LIMIT,True
TRD-003424,2026-03-26T23:15:00Z,2026-03-26 23:15,2026-03-26 23:30,SELL,200,58.91,RHEIN_CCGT,ID_OPTIM,478.49,TR_FISCHER,MARKET,True
TRD-003425,2026-03-26T19:45:00Z,2026-03-26 19:45,2026-03-26 20:00,SELL,25,107.24,NORDSEE_WIND,DA_HEDGE,2618.94,TR_MUELLER,LIMIT,True
TRD-003426,2026-03-26T21:15:00Z,2026-03-26 21:15,2026-03-26 21:30,SELL,25,39.0,NORDSEE_WIND,ID_OPTIM,529.58,TR_SCHMIDT,LIMIT,True
TRD-003427,2026-03-26T08:00:00Z,2026-03-26 08:00,2026-03-26 08:15,SELL,250,97.02,ISAR_OCGT,DA_HEDGE,2309.26,TR_SCHMIDT,LIMIT,True
TRD-003428,2026-03-26T22:30:00Z,2026-03-26 22:30,2026-03-26 22:45,SELL,10,77.83,BAYERN_SOLAR,ID_OPTIM,-891.32,TR_SCHMIDT,LIMIT,True
TRD-003429,2026-03-26T07:45:00Z,2026-03-26 07:45,2026-03-26 08:00,SELL,200,43.24,ISAR_OCGT,DA_HEDGE,4435.55,TR_WEBER,MARKET,True
