timestamp_utc,forecast_horizon_hrs,wind_forecast_mw,wind_p10_mw,wind_p90_mw,solar_forecast_mw,solar_p10_mw,solar_p90_mw,total_renewable_mw,forecast_error_mw
2026-03-17T09:30:00Z,30.7,228.7,137.2,320.2,57.2,28.6,74.4,285.9,4.1
2026-03-17T09:45:00Z,10.6,193.9,116.4,271.5,54.0,27.0,70.3,248.0,16.5
2026-03-17T10:00:00Z,18.6,211.0,126.6,295.4,78.5,39.2,102.0,289.5,4.8
2026-03-17T10:15:00Z,22.4,224.5,134.7,314.3,61.4,30.7,79.8,285.9,5.9
2026-03-17T10:30:00Z,12.2,191.7,115.0,268.4,58.8,29.4,76.5,250.5,-35.9
2026-03-17T10:45:00Z,31.7,182.7,109.6,255.8,78.2,39.1,101.6,260.9,10.6
2026-03-17T11:00:00Z,22.8,243.6,146.1,341.0,98.9,49.5,120,342.5,18.9
2026-03-17T11:15:00Z,2.8,211.7,127.0,296.4,73.2,36.6,95.1,284.9,-8.8
2026-03-17T11:30:00Z,27.3,203.9,122.3,285.4,96.9,48.5,120,300.8,9.2
2026-03-17T11:45:00Z,5.8,198.8,119.3,278.3,80.4,40.2,104.6,279.2,-21.4
2026-03-17T12:00:00Z,36.4,212.8,127.7,297.9,98.3,49.1,120,311.0,-1.7
2026-03-17T12:15:00Z,37.7,215.8,129.5,302.1,88.6,44.3,115.1,304.4,-2.6
2026-03-17T12:30:00Z,41.6,206.6,124.0,289.2,96.8,48.4,120,303.4,4.2
2026-03-17T12:45:00Z,11.4,219.6,131.8,307.5,93.2,46.6,120,312.8,-14.0
2026-03-17T13:00:00Z,38.0,195.3,117.2,273.4,90.6,45.3,117.8,285.9,-6.5
2026-03-17T13:15:00Z,35.4,137.1,82.3,191.9,111.1,55.6,120,248.2,2.9
2026-03-17T13:30:00Z,8.6,206.7,124.0,289.4,87.0,43.5,113.1,293.7,-18.3
2026-03-17T13:45:00Z,44.3,237.4,142.5,332.4,87.4,43.7,113.6,324.8,15.7
2026-03-17T14:00:00Z,17.7,253.5,152.1,350,111.8,55.9,120,365.3,8.6
2026-03-17T14:15:00Z,4.0,186.4,111.8,260.9,84.3,42.2,109.6,270.7,-5.9
2026-03-17T14:30:00Z,4.2,196.8,118.1,275.5,109.8,54.9,120,306.6,19.4
2026-03-17T14:45:00Z,22.4,167.6,100.5,234.6,98.2,49.1,120,265.7,30.2
2026-03-17T15:00:00Z,38.4,142.1,85.2,198.9,100.8,50.4,120,242.8,16.1
2026-03-17T15:15:00Z,24.4,208.7,125.2,292.2,88.0,44.0,114.4,296.7,10.0
2026-03-17T15:30:00Z,15.6,193.1,115.9,270.4,74.5,37.3,96.9,267.7,11.0
2026-03-17T15:45:00Z,20.7,225.9,135.5,316.2,89.5,44.8,116.4,315.4,17.2
2026-03-17T16:00:00Z,0.6,195.6,117.4,273.9,82.7,41.3,107.5,278.3,5.2
2026-03-17T16:15:00Z,32.1,213.6,128.2,299.0,74.7,37.4,97.2,288.3,14.3
2026-03-17T16:30:00Z,19.1,176.0,105.6,246.4,62.9,31.4,81.8,238.9,18.9
2026-03-17T16:45:00Z,11.8,247.0,148.2,345.8,66.2,33.1,86.1,313.3,11.1
2026-03-17T17:00:00Z,10.9,169.7,101.8,237.6,50.8,25.4,66.0,220.5,7.2
2026-03-17T17:15:00Z,11.1,221.8,133.1,310.5,56.9,28.4,73.9,278.6,-16.4
2026-03-17T17:30:00Z,2.1,161.0,96.6,225.4,47.9,23.9,62.3,208.9,11.0
2026-03-17T17:45:00Z,44.9,188.2,112.9,263.4,58.9,29.4,76.6,247.1,8.6
2026-03-17T18:00:00Z,20.9,184.8,110.9,258.8,26.6,13.3,34.5,211.4,9.3
2026-03-17T18:15:00Z,6.0,229.4,137.6,321.1,25.2,12.6,32.8,254.6,-6.9
2026-03-17T18:30:00Z,8.8,197.7,118.6,276.7,30.7,15.4,40.0,228.4,28.2
2026-03-17T18:45:00Z,41.3,189.1,113.5,264.8,33.0,16.5,42.9,222.1,31.0
2026-03-17T19:00:00Z,27.9,200.1,120.1,280.1,9.5,4.7,12.3,209.6,1.3
2026-03-17T19:15:00Z,21.9,195.1,117.1,273.2,11.9,6.0,15.5,207.1,-9.0
2026-03-17T19:30:00Z,44.1,191.5,114.9,268.1,9.7,4.8,12.6,201.2,-13.1
2026-03-17T19:45:00Z,27.7,184.7,110.8,258.5,10.3,5.2,13.4,195.0,-26.2
2026-03-17T20:00:00Z,33.6,199.2,119.5,278.9,0.0,0.0,0.0,199.2,2.7
2026-03-17T20:15:00Z,18.8,195.4,117.3,273.6,0.0,0.0,0.0,195.4,2.1
2026-03-17T20:30:00Z,0.4,167.6,100.6,234.6,0.0,0.0,0.0,167.6,12.4
2026-03-17T20:45:00Z,47.1,189.3,113.6,265.0,0.0,0.0,0.0,189.3,0.6
2026-03-17T21:00:00Z,45.5,160.2,96.1,224.3,0,0,0.0,160.2,13.6
2026-03-17T21:15:00Z,1.0,179.9,107.9,251.8,0,0,0.0,179.9,-29.7
2026-03-17T21:30:00Z,6.9,233.1,139.9,326.3,0,0,0.0,233.1,15.1
2026-03-17T21:45:00Z,41.2,204.4,122.6,286.1,0,0,0.0,204.4,-20.3
2026-03-17T22:00:00Z,23.7,220.4,132.2,308.5,0,0,0.0,220.4,-18.2
2026-03-17T22:15:00Z,47.9,202.2,121.3,283.1,0,0,0.0,202.2,22.2
2026-03-17T22:30:00Z,24.2,221.5,132.9,310.1,0,0,0.0,221.5,-7.7
2026-03-17T22:45:00Z,5.9,234.7,140.8,328.5,0,0,0.0,234.7,40.4
2026-03-17T23:00:00Z,21.7,195.0,117.0,273.1,0,0,0.0,195.0,5.4
2026-03-17T23:15:00Z,24.6,154.1,92.4,215.7,0,0,0.0,154.1,4.0
2026-03-17T23:30:00Z,11.9,232.2,139.3,325.1,0,0,0.0,232.2,-4.2
2026-03-17T23:45:00Z,32.5,230.8,138.5,323.1,0,0,0.0,230.8,19.3
2026-03-18T00:00:00Z,34.2,205.8,123.5,288.2,0,0,0.0,205.8,-1.5
2026-03-18T00:15:00Z,21.7,271.0,162.6,350,0,0,0.0,271.0,18.7
2026-03-18T00:30:00Z,6.2,240.8,144.5,337.1,0,0,0.0,240.8,8.1
2026-03-18T00:45:00Z,34.7,276.3,165.8,350,0,0,0.0,276.3,9.5
2026-03-18T01:00:00Z,35.4,259.9,155.9,350,0,0,0.0,259.9,1.2
2026-03-18T01:15:00Z,15.8,259.5,155.7,350,0,0,0.0,259.5,-15.0
2026-03-18T01:30:00Z,23.8,244.6,146.8,342.5,0,0,0.0,244.6,23.7
2026-03-18T01:45:00Z,6.0,232.3,139.4,325.3,0,0,0.0,232.3,4.2
2026-03-18T02:00:00Z,2.3,293.0,175.8,350,0,0,0.0,293.0,-7.3
2026-03-18T02:15:00Z,0.8,254.4,152.7,350,0,0,0.0,254.4,8.7
2026-03-18T02:30:00Z,16.9,270.1,162.0,350,0,0,0.0,270.1,-6.1
2026-03-18T02:45:00Z,1.9,307.1,184.3,350,0,0,0.0,307.1,1.1
2026-03-18T03:00:00Z,26.4,283.6,170.1,350,0,0,0.0,283.6,13.2
2026-03-18T03:15:00Z,27.6,282.9,169.7,350,0,0,0.0,282.9,-3.6
2026-03-18T03:30:00Z,22.6,317.4,190.4,350,0,0,0.0,317.4,20.8
2026-03-18T03:45:00Z,33.2,255.6,153.4,350,0,0,0.0,255.6,-1.8
2026-03-18T04:00:00Z,17.8,280.3,168.2,350,0,0,0.0,280.3,16.9
2026-03-18T04:15:00Z,15.6,205.9,123.6,288.3,0,0,0.0,205.9,11.2
2026-03-18T04:30:00Z,2.6,272.5,163.5,350,0,0,0.0,272.5,-16.4
2026-03-18T04:45:00Z,25.2,310.2,186.1,350,0,0,0.0,310.2,-8.0
2026-03-18T05:00:00Z,42.2,289.4,173.7,350,0,0,0.0,289.4,-2.4
2026-03-18T05:15:00Z,6.1,239.8,143.9,335.7,0,0,0.0,239.8,-16.5
2026-03-18T05:30:00Z,15.7,265.4,159.3,350,0,0,0.0,265.4,2.3
2026-03-18T05:45:00Z,20.6,296.5,177.9,350,0,0,0.0,296.5,-1.5
2026-03-18T06:00:00Z,15.8,273.0,163.8,350,0.0,0,0.0,273.0,13.0
2026-03-18T06:15:00Z,3.8,233.0,139.8,326.2,0.0,0,0.0,233.0,12.5
2026-03-18T06:30:00Z,17.6,268.2,160.9,350,0.0,0,0.0,268.2,-8.8
2026-03-18T06:45:00Z,31.6,275.4,165.3,350,0.0,0,0.0,275.4,19.0
2026-03-18T07:00:00Z,34.6,244.1,146.5,341.8,10.7,5.4,14.0,254.9,-10.3
2026-03-18T07:15:00Z,10.5,289.5,173.7,350,9.6,4.8,12.5,299.2,24.5
2026-03-18T07:30:00Z,9.6,242.8,145.7,339.9,9.2,4.6,12.0,252.0,6.6
2026-03-18T07:45:00Z,7.5,244.2,146.5,341.9,12.1,6.1,15.7,256.3,8.1
2026-03-18T08:00:00Z,25.2,258.1,154.8,350,33.3,16.6,43.3,291.4,11.3
2026-03-18T08:15:00Z,10.4,304.5,182.7,350,31.4,15.7,40.9,335.9,10.6
2026-03-18T08:30:00Z,31.7,263.2,157.9,350,26.1,13.1,33.9,289.3,14.0
2026-03-18T08:45:00Z,25.3,263.6,158.2,350,31.2,15.6,40.5,294.7,5.7
2026-03-18T09:00:00Z,18.1,249.5,149.7,349.4,42.3,21.1,55.0,291.8,-2.4
2026-03-18T09:15:00Z,26.1,278.4,167.0,350,45.5,22.7,59.1,323.9,1.5
2026-03-18T09:30:00Z,40.0,264.9,158.9,350,46.4,23.2,60.3,311.3,10.8
2026-03-18T09:45:00Z,1.6,266.5,159.9,350,45.0,22.5,58.5,311.5,6.8
2026-03-18T10:00:00Z,46.5,251.9,151.1,350,59.8,29.9,77.7,311.7,19.6
2026-03-18T10:15:00Z,24.0,314.1,188.4,350,63.0,31.5,81.8,377.0,-18.9
2026-03-18T10:30:00Z,47.1,265.9,159.5,350,82.0,41.0,106.6,347.8,-3.0
2026-03-18T10:45:00Z,43.6,216.8,130.1,303.5,81.8,40.9,106.3,298.5,9.6
2026-03-18T11:00:00Z,5.4,262.0,157.2,350,73.0,36.5,94.9,335.0,-31.5
2026-03-18T11:15:00Z,17.0,247.0,148.2,345.7,91.5,45.8,119.0,338.5,-7.5
2026-03-18T11:30:00Z,44.2,258.9,155.3,350,102.4,51.2,120,361.3,-13.7
2026-03-18T11:45:00Z,38.7,224.6,134.8,314.5,102.0,51.0,120,326.6,-12.5
2026-03-18T12:00:00Z,34.0,250.8,150.5,350,94.9,47.5,120,345.8,-3.9
2026-03-18T12:15:00Z,8.0,267.2,160.3,350,109.1,54.6,120,376.4,-35.3
2026-03-18T12:30:00Z,43.3,252.0,151.2,350,99.0,49.5,120,351.0,-24.0
2026-03-18T12:45:00Z,22.0,248.3,149.0,347.6,87.6,43.8,113.9,335.9,-7.5
2026-03-18T13:00:00Z,20.5,285.5,171.3,350,112.9,56.4,120,398.4,-3.0
2026-03-18T13:15:00Z,10.8,262.7,157.6,350,95.5,47.8,120,358.2,-2.1
2026-03-18T13:30:00Z,14.9,282.3,169.4,350,102.1,51.0,120,384.3,13.7
2026-03-18T13:45:00Z,17.2,245.7,147.4,344.0,92.9,46.5,120,338.6,4.9
2026-03-18T14:00:00Z,0.5,216.0,129.6,302.4,94.2,47.1,120,310.2,-13.4
2026-03-18T14:15:00Z,30.4,257.1,154.3,350,84.6,42.3,110.0,341.7,-27.2
2026-03-18T14:30:00Z,37.9,280.4,168.2,350,89.8,44.9,116.8,370.2,-5.0
2026-03-18T14:45:00Z,10.9,232.5,139.5,325.5,87.6,43.8,113.8,320.0,-3.9
2026-03-18T15:00:00Z,13.8,241.6,144.9,338.2,77.5,38.8,100.8,319.1,7.5
2026-03-18T15:15:00Z,20.2,241.8,145.1,338.6,86.0,43.0,111.8,327.8,-32.4
2026-03-18T15:30:00Z,28.7,266.8,160.1,350,73.6,36.8,95.7,340.3,-5.5
2026-03-18T15:45:00Z,3.6,237.1,142.3,332.0,73.2,36.6,95.1,310.3,-24.5
2026-03-18T16:00:00Z,31.6,246.9,148.1,345.7,62.5,31.2,81.2,309.4,-9.4
2026-03-18T16:15:00Z,16.6,214.9,128.9,300.8,62.5,31.2,81.2,277.4,30.9
2026-03-18T16:30:00Z,27.8,197.9,118.8,277.1,80.6,40.3,104.8,278.6,-27.7
2026-03-18T16:45:00Z,25.6,180.5,108.3,252.7,77.7,38.9,101.0,258.2,28.5
2026-03-18T17:00:00Z,12.1,271.7,163.0,350,45.6,22.8,59.3,317.3,26.7
2026-03-18T17:15:00Z,28.9,236.6,142.0,331.3,54.6,27.3,71.0,291.2,12.5
2026-03-18T17:30:00Z,12.2,255.0,153.0,350,42.7,21.4,55.5,297.8,-18.3
2026-03-18T17:45:00Z,19.4,217.2,130.3,304.1,46.2,23.1,60.1,263.5,-19.8
2026-03-18T18:00:00Z,11.7,206.2,123.7,288.7,30.4,15.2,39.6,236.6,15.2
2026-03-18T18:15:00Z,41.5,246.3,147.8,344.8,30.1,15.1,39.2,276.4,5.5
2026-03-18T18:30:00Z,28.8,248.4,149.0,347.7,24.7,12.4,32.1,273.1,0.1
2026-03-18T18:45:00Z,41.9,270.7,162.4,350,27.9,14.0,36.3,298.6,-15.6
2026-03-18T19:00:00Z,6.4,218.3,131.0,305.6,11.9,5.9,15.4,230.1,-12.2
2026-03-18T19:15:00Z,7.0,265.5,159.3,350,9.4,4.7,12.3,274.9,17.3
2026-03-18T19:30:00Z,10.3,255.1,153.1,350,11.5,5.8,15.0,266.6,-16.0
2026-03-18T19:45:00Z,11.4,256.5,153.9,350,12.0,6.0,15.6,268.5,-2.4
2026-03-18T20:00:00Z,45.7,260.9,156.5,350,0.0,0.0,0.0,260.9,8.6
2026-03-18T20:15:00Z,46.8,279.6,167.8,350,0.0,0.0,0.0,279.6,28.8
2026-03-18T20:30:00Z,6.2,270.3,162.2,350,0.0,0.0,0.0,270.3,-5.4
2026-03-18T20:45:00Z,39.7,242.7,145.6,339.8,0.0,0.0,0.0,242.7,11.3
2026-03-18T21:00:00Z,25.9,208.3,125.0,291.7,0,0,0.0,208.3,2.2
2026-03-18T21:15:00Z,7.6,233.2,139.9,326.4,0,0,0.0,233.2,-10.4
2026-03-18T21:30:00Z,40.2,293.2,175.9,350,0,0,0.0,293.2,-4.3
2026-03-18T21:45:00Z,36.4,245.0,147.0,343.0,0,0,0.0,245.0,3.8
2026-03-18T22:00:00Z,15.4,241.1,144.7,337.6,0,0,0.0,241.1,-0.9
2026-03-18T22:15:00Z,7.9,263.6,158.1,350,0,0,0.0,263.6,-23.8
2026-03-18T22:30:00Z,1.3,241.3,144.8,337.9,0,0,0.0,241.3,51.9
2026-03-18T22:45:00Z,14.1,239.1,143.5,334.8,0,0,0.0,239.1,28.4
2026-03-18T23:00:00Z,3.4,257.9,154.7,350,0,0,0.0,257.9,-10.2
2026-03-18T23:15:00Z,6.3,305.8,183.5,350,0,0,0.0,305.8,-18.2
2026-03-18T23:30:00Z,21.3,207.0,124.2,289.7,0,0,0.0,207.0,1.2
2026-03-18T23:45:00Z,14.2,262.0,157.2,350,0,0,0.0,262.0,-6.4
2026-03-19T00:00:00Z,10.3,245.1,147.1,343.2,0,0,0.0,245.1,-10.2
2026-03-19T00:15:00Z,14.0,211.4,126.8,296.0,0,0,0.0,211.4,-16.6
2026-03-19T00:30:00Z,20.1,215.4,129.2,301.6,0,0,0.0,215.4,-7.6
2026-03-19T00:45:00Z,34.4,214.1,128.4,299.7,0,0,0.0,214.1,25.4
2026-03-19T01:00:00Z,47.2,227.2,136.3,318.0,0,0,0.0,227.2,-6.3
2026-03-19T01:15:00Z,7.9,242.4,145.5,339.4,0,0,0.0,242.4,24.1
2026-03-19T01:30:00Z,31.3,213.6,128.2,299.1,0,0,0.0,213.6,2.0
2026-03-19T01:45:00Z,27.7,225.3,135.2,315.4,0,0,0.0,225.3,23.4
2026-03-19T02:00:00Z,29.0,247.1,148.3,345.9,0,0,0.0,247.1,-9.2
2026-03-19T02:15:00Z,21.5,222.7,133.6,311.8,0,0,0.0,222.7,-10.6
2026-03-19T02:30:00Z,8.8,267.9,160.7,350,0,0,0.0,267.9,7.9
2026-03-19T02:45:00Z,7.6,242.3,145.4,339.2,0,0,0.0,242.3,-16.3
2026-03-19T03:00:00Z,41.2,216.3,129.8,302.8,0,0,0.0,216.3,-2.4
2026-03-19T03:15:00Z,36.4,244.2,146.5,341.9,0,0,0.0,244.2,4.0
2026-03-19T03:30:00Z,10.5,226.5,135.9,317.0,0,0,0.0,226.5,4.4
2026-03-19T03:45:00Z,20.6,237.0,142.2,331.7,0,0,0.0,237.0,6.2
2026-03-19T04:00:00Z,20.3,247.5,148.5,346.4,0,0,0.0,247.5,-10.6
2026-03-19T04:15:00Z,37.4,223.3,134.0,312.6,0,0,0.0,223.3,-13.3
2026-03-19T04:30:00Z,40.3,292.5,175.5,350,0,0,0.0,292.5,-9.8
2026-03-19T04:45:00Z,40.6,266.1,159.6,350,0,0,0.0,266.1,-4.4
2026-03-19T05:00:00Z,10.8,228.2,136.9,319.4,0,0,0.0,228.2,5.3
2026-03-19T05:15:00Z,22.2,208.3,125.0,291.6,0,0,0.0,208.3,-22.4
2026-03-19T05:30:00Z,27.7,235.9,141.5,330.2,0,0,0.0,235.9,9.7
2026-03-19T05:45:00Z,10.5,283.7,170.2,350,0,0,0.0,283.7,17.8
2026-03-19T06:00:00Z,26.1,197.9,118.8,277.1,0.0,0,0.0,197.9,-17.1
2026-03-19T06:15:00Z,27.3,239.5,143.7,335.2,0.0,0,0.0,239.5,-21.3
2026-03-19T06:30:00Z,24.1,232.6,139.5,325.6,0.0,0,0.0,232.6,2.1
2026-03-19T06:45:00Z,20.8,257.8,154.7,350,0.0,0,0.0,257.8,-7.3
2026-03-19T07:00:00Z,11.0,265.4,159.2,350,9.4,4.7,12.2,274.8,-21.4
2026-03-19T07:15:00Z,35.1,239.9,143.9,335.9,8.9,4.4,11.5,248.8,11.1
2026-03-19T07:30:00Z,32.8,275.7,165.4,350,11.6,5.8,15.1,287.3,26.4
2026-03-19T07:45:00Z,42.4,286.1,171.6,350,10.3,5.2,13.4,296.4,16.5
2026-03-19T08:00:00Z,34.1,282.7,169.6,350,33.1,16.5,43.0,315.8,0.5
2026-03-19T08:15:00Z,44.1,255.9,153.5,350,27.7,13.9,36.1,283.6,8.5
2026-03-19T08:30:00Z,3.4,236.9,142.2,331.7,31.8,15.9,41.3,268.7,21.5
2026-03-19T08:45:00Z,27.7,234.9,141.0,328.9,30.1,15.0,39.1,265.0,18.0
2026-03-19T09:00:00Z,5.8,226.2,135.7,316.6,42.7,21.3,55.5,268.8,6.1
2026-03-19T09:15:00Z,6.3,265.1,159.0,350,56.3,28.1,73.2,321.3,-0.4
2026-03-19T09:30:00Z,4.9,248.5,149.1,347.9,53.6,26.8,69.6,302.1,26.7
2026-03-19T09:45:00Z,27.0,200.5,120.3,280.6,56.1,28.0,72.9,256.5,-6.3
2026-03-19T10:00:00Z,45.2,248.4,149.1,347.8,70.9,35.4,92.1,319.3,6.7
2026-03-19T10:15:00Z,18.2,244.1,146.5,341.7,75.1,37.5,97.6,319.1,5.7
2026-03-19T10:30:00Z,9.9,241.0,144.6,337.4,78.9,39.4,102.6,319.9,7.6
2026-03-19T10:45:00Z,2.1,260.1,156.1,350,68.3,34.1,88.8,328.4,-16.6
2026-03-19T11:00:00Z,11.7,252.7,151.6,350,82.7,41.3,107.5,335.4,7.0
2026-03-19T11:15:00Z,30.7,245.4,147.3,343.6,98.0,49.0,120,343.4,-25.8
2026-03-19T11:30:00Z,12.2,230.6,138.3,322.8,77.3,38.6,100.5,307.8,-10.8
2026-03-19T11:45:00Z,40.5,221.0,132.6,309.4,98.8,49.4,120,319.8,12.3
2026-03-19T12:00:00Z,5.4,241.1,144.7,337.6,98.1,49.1,120,339.2,-13.9
2026-03-19T12:15:00Z,29.7,247.4,148.4,346.3,85.6,42.8,111.3,333.0,-11.3
2026-03-19T12:30:00Z,25.2,229.6,137.8,321.5,98.5,49.2,120,328.1,-15.9
2026-03-19T12:45:00Z,36.8,263.8,158.3,350,93.5,46.7,120,357.3,-1.0
2026-03-19T13:00:00Z,33.8,178.3,107.0,249.6,102.8,51.4,120,281.1,-12.1
2026-03-19T13:15:00Z,35.8,192.7,115.6,269.8,98.2,49.1,120,290.9,1.6
2026-03-19T13:30:00Z,4.0,214.4,128.6,300.1,119.5,59.8,120,333.9,-23.5
2026-03-19T13:45:00Z,25.7,234.9,140.9,328.9,103.3,51.6,120,338.2,-25.0
2026-03-19T14:00:00Z,45.2,252.1,151.3,350,87.2,43.6,113.3,339.2,-2.1
2026-03-19T14:15:00Z,34.6,243.7,146.2,341.2,101.4,50.7,120,345.1,19.7
2026-03-19T14:30:00Z,13.4,200.0,120.0,280.0,96.3,48.1,120,296.3,8.3
2026-03-19T14:45:00Z,42.3,207.7,124.6,290.8,86.6,43.3,112.6,294.3,33.4
2026-03-19T15:00:00Z,37.4,213.1,127.8,298.3,79.4,39.7,103.2,292.5,9.1
2026-03-19T15:15:00Z,46.8,232.1,139.2,324.9,84.9,42.5,110.4,317.0,-31.9
2026-03-19T15:30:00Z,43.9,243.2,145.9,340.5,91.3,45.7,118.7,334.5,-17.0
2026-03-19T15:45:00Z,31.4,253.9,152.4,350,93.7,46.8,120,347.6,-0.1
2026-03-19T16:00:00Z,17.1,198.1,118.9,277.3,67.4,33.7,87.6,265.5,-17.7
2026-03-19T16:15:00Z,39.3,177.3,106.4,248.3,65.4,32.7,85.0,242.7,1.6
2026-03-19T16:30:00Z,6.1,222.9,133.7,312.0,61.2,30.6,79.5,284.1,12.3
2026-03-19T16:45:00Z,10.6,217.7,130.6,304.8,64.6,32.3,83.9,282.3,-2.7
2026-03-19T17:00:00Z,40.5,243.9,146.3,341.4,50.3,25.2,65.4,294.2,15.3
2026-03-19T17:15:00Z,15.2,189.1,113.4,264.7,46.6,23.3,60.6,235.7,-12.1
2026-03-19T17:30:00Z,3.5,206.5,123.9,289.1,53.0,26.5,68.9,259.5,-11.2
2026-03-19T17:45:00Z,30.5,224.9,134.9,314.8,43.5,21.7,56.5,268.3,11.9
2026-03-19T18:00:00Z,28.4,204.1,122.5,285.7,30.3,15.2,39.4,234.4,-13.7
2026-03-19T18:15:00Z,24.1,207.4,124.5,290.4,27.5,13.7,35.7,234.9,21.3
2026-03-19T18:30:00Z,24.3,205.4,123.3,287.6,30.9,15.5,40.2,236.4,19.4
2026-03-19T18:45:00Z,30.1,198.1,118.9,277.4,26.0,13.0,33.8,224.1,-11.6
2026-03-19T19:00:00Z,30.5,190.3,114.2,266.4,12.1,6.1,15.7,202.4,-6.6
2026-03-19T19:15:00Z,35.6,202.7,121.6,283.8,12.1,6.0,15.7,214.8,10.9
2026-03-19T19:30:00Z,29.7,149.8,89.9,209.7,10.1,5.0,13.1,159.8,-16.6
2026-03-19T19:45:00Z,41.9,248.4,149.1,347.8,11.0,5.5,14.3,259.4,-14.9
2026-03-19T20:00:00Z,38.2,203.7,122.2,285.2,0.0,0.0,0.0,203.7,-30.9
2026-03-19T20:15:00Z,24.0,252.8,151.7,350,0.0,0.0,0.0,252.8,-22.7
2026-03-19T20:30:00Z,2.4,219.8,131.9,307.7,0.0,0.0,0.0,219.8,0.7
2026-03-19T20:45:00Z,13.4,245.6,147.4,343.8,0.0,0.0,0.0,245.6,-10.1
2026-03-19T21:00:00Z,29.8,228.4,137.0,319.7,0,0,0.0,228.4,-20.8
2026-03-19T21:15:00Z,29.1,191.2,114.7,267.7,0,0,0.0,191.2,-6.6
2026-03-19T21:30:00Z,1.1,257.8,154.7,350,0,0,0.0,257.8,-14.0
2026-03-19T21:45:00Z,13.8,220.5,132.3,308.7,0,0,0.0,220.5,4.7
2026-03-19T22:00:00Z,2.7,214.1,128.5,299.8,0,0,0.0,214.1,-0.8
2026-03-19T22:15:00Z,23.8,235.5,141.3,329.8,0,0,0.0,235.5,3.0
2026-03-19T22:30:00Z,21.9,209.7,125.8,293.6,0,0,0.0,209.7,18.2
2026-03-19T22:45:00Z,0.8,207.6,124.6,290.7,0,0,0.0,207.6,-12.5
2026-03-19T23:00:00Z,20.8,176.0,105.6,246.4,0,0,0.0,176.0,-6.4
2026-03-19T23:15:00Z,43.9,211.0,126.6,295.4,0,0,0.0,211.0,-1.5
2026-03-19T23:30:00Z,7.4,253.5,152.1,350,0,0,0.0,253.5,6.2
2026-03-19T23:45:00Z,7.6,200.6,120.4,280.9,0,0,0.0,200.6,-29.5
2026-03-20T00:00:00Z,41.6,238.2,142.9,333.4,0,0,0.0,238.2,-5.3
2026-03-20T00:15:00Z,2.3,252.0,151.2,350,0,0,0.0,252.0,5.9
2026-03-20T00:30:00Z,13.6,251.4,150.8,350,0,0,0.0,251.4,7.0
2026-03-20T00:45:00Z,24.7,208.4,125.1,291.8,0,0,0.0,208.4,13.3
2026-03-20T01:00:00Z,29.2,220.5,132.3,308.7,0,0,0.0,220.5,-4.5
2026-03-20T01:15:00Z,24.4,258.5,155.1,350,0,0,0.0,258.5,10.7
2026-03-20T01:30:00Z,1.2,226.3,135.8,316.8,0,0,0.0,226.3,0.5
2026-03-20T01:45:00Z,21.2,246.3,147.8,344.8,0,0,0.0,246.3,-1.5
2026-03-20T02:00:00Z,5.6,264.5,158.7,350,0,0,0.0,264.5,-9.5
2026-03-20T02:15:00Z,1.9,184.8,110.9,258.7,0,0,0.0,184.8,32.8
2026-03-20T02:30:00Z,40.6,225.4,135.2,315.5,0,0,0.0,225.4,-10.1
2026-03-20T02:45:00Z,3.9,253.2,151.9,350,0,0,0.0,253.2,-1.1
2026-03-20T03:00:00Z,20.2,236.8,142.1,331.6,0,0,0.0,236.8,-2.6
2026-03-20T03:15:00Z,46.7,250.9,150.5,350,0,0,0.0,250.9,-14.1
2026-03-20T03:30:00Z,43.6,225.5,135.3,315.8,0,0,0.0,225.5,15.4
2026-03-20T03:45:00Z,40.9,236.4,141.9,331.0,0,0,0.0,236.4,3.7
2026-03-20T04:00:00Z,39.2,254.0,152.4,350,0,0,0.0,254.0,-13.7
2026-03-20T04:15:00Z,13.5,183.1,109.9,256.3,0,0,0.0,183.1,42.2
2026-03-20T04:30:00Z,41.9,218.2,130.9,305.4,0,0,0.0,218.2,-16.3
2026-03-20T04:45:00Z,9.8,238.0,142.8,333.1,0,0,0.0,238.0,-7.2
2026-03-20T05:00:00Z,36.8,214.8,128.9,300.7,0,0,0.0,214.8,-11.4
2026-03-20T05:15:00Z,4.8,289.9,173.9,350,0,0,0.0,289.9,-11.3
2026-03-20T05:30:00Z,32.2,279.4,167.6,350,0,0,0.0,279.4,28.6
2026-03-20T05:45:00Z,18.0,231.6,138.9,324.2,0,0,0.0,231.6,-15.0
2026-03-20T06:00:00Z,35.2,292.2,175.3,350,0.0,0,0.0,292.2,8.0
2026-03-20T06:15:00Z,27.3,204.2,122.5,285.8,0.0,0,0.0,204.2,39.9
2026-03-20T06:30:00Z,43.6,218.9,131.4,306.5,0.0,0,0.0,218.9,-1.6
2026-03-20T06:45:00Z,13.2,315.6,189.3,350,0.0,0,0.0,315.6,-22.2
2026-03-20T07:00:00Z,32.5,230.1,138.0,322.1,10.5,5.3,13.7,240.6,2.8
2026-03-20T07:15:00Z,0.3,228.0,136.8,319.2,9.1,4.5,11.8,237.1,-0.8
2026-03-20T07:30:00Z,9.9,242.1,145.3,338.9,9.2,4.6,12.0,251.3,19.6
2026-03-20T07:45:00Z,31.9,270.4,162.2,350,10.4,5.2,13.6,280.8,-3.9
2026-03-20T08:00:00Z,20.1,266.1,159.6,350,27.2,13.6,35.4,293.3,-12.5
